crystal_id,nano_id,ql,crystal_name,nano_name,school,strain,strain_id,sub_strain,professions,location,nano_cost,froob_friendly,sort_order,nano_deck,spec,min_level,mm,bm,pm,si,ts,mc
301860,301859,205,"Nano Crystal (Fix: Vanish into the Digital Void)","Vanish into the Digital Void",Teleport,"Self Grid",0,"",Fixer,"OFAB Store",329,0,1,0,,205,825,,825,825,,
142721,142713,47,"Nano Crystal (Reckless Digitization)","Reckless Digitization",Teleport,"Self Grid",0,"",Fixer,"Mission Reward",329,1,2,0,,,226,,226,226,,
31423,31388,20,"Nano Crystal (Grid Phreak)","Grid Phreak",Teleport,"Self Grid",0,"",Fixer,"RK Store",525,1,3,0,,,180,,180,180,,
203847,203846,199,"NanoCrystal (Pay Bail)","Pay Bail","Anti Crowd Control","Self Root Reduction",0,"",Bureaucrat,"RK Dyna",570,1,1,0,,195,,,1044,,957,
203845,203844,174,"NanoCrystal (Subpoena for Freedom)","Subpoena for Freedom","Anti Crowd Control","Self Root Reduction",0,"",Bureaucrat,"RK Dyna",521,1,2,0,,165,,,963,,891,
203843,203842,149,"NanoCrystal (Bribe for Freedom)","Bribe for Freedom","Anti Crowd Control","Self Root Reduction",0,"",Bureaucrat,"RK Dyna",470,1,3,0,,145,,,879,,805,
203840,203839,101,"NanoCrystal (Negotiate for Freedom)","Negotiate for Freedom","Anti Crowd Control","Self Root Reduction",0,"",Bureaucrat,"RK Dyna",335,1,4,0,,100,,,632,,582,
203838,203837,74,"NanoCrystal (Appeal for Freedom)","Appeal for Freedom","Anti Crowd Control","Self Root Reduction",0,"",Bureaucrat,"RK Dyna",246,1,5,0,,50,,,463,,415,
203836,203835,49,"NanoCrystal (Pursuade for Freedom)","Pursuade for Freedom","Anti Crowd Control","Self Root Reduction",0,"",Bureaucrat,"RK Store",154,1,6,0,,25,,,285,,260,
203833,203831,24,"NanoCrystal (Beg for Freedom)","Beg for Freedom","Anti Crowd Control","Self Root Reduction",0,"",Bureaucrat,"RK Store",112,1,7,0,,,,,154,,134,
203814,203813,169,"NanoCrystal (Master Escapologist)","Master Escapologist","Anti Crowd Control","Self Root Removal",0,"",Fixer,"RK Dyna",616,1,1,0,,165,,,871,,767,
203812,203811,73,"NanoCrystal (Escape Captivation)","Escape Captivation","Anti Crowd Control","Self Root Removal",0,"",Fixer,"RK Store",285,1,2,0,,50,,,409,,354,
301144,281239,25,"Nano Crystal (Release Me Now!)","Release Me Now",PvP,"Self Root/Snare Resist Buff",283,"Lost Eden",Enforcer:Keeper:Shade:Soldier,"OFAB Store",2180,0,1,0,,,,,100,100,,
204313,204312,179,"NanoCrystal (Freedom of the Wanderer)","Freedom of the Wanderer",Buffs,"Self Root/Snare Resist Buffs",283,"",Adventurer,"RK Dyna",690,1,1,0,,175,909,909,,,,
204311,204310,116,"NanoCrystal (Freedom of the Ranger)","Freedom of the Ranger",Buffs,"Self Root/Snare Resist Buffs",283,"",Adventurer,"RK Dyna",498,1,2,0,,100,674,674,,,,
204309,204308,58,"NanoCrystal (Freedom of the Forester)","Freedom of the Forester",Buffs,"Self Root/Snare Resist Buffs",283,"",Adventurer,"RK Store",237,1,3,0,,50,316,316,,,,
203666,203665,200,"NanoCrystal (Guile of the Snake Oil Seller)","Guile of the Snake Oil Seller","Anti Crowd Control","Self Snare Reduction",0,"",Bureaucrat,"RK Dyna",486,1,1,0,,195,,,,1047,960,
203664,203663,146,"NanoCrystal (Evade Responsibility)","Evade Responsibility","Anti Crowd Control","Self Snare Reduction",0,"",Bureaucrat,"RK Dyna",394,1,2,0,,145,,,,870,796,
203662,203661,109,"NanoCrystal (Circumvent Restrictions)","Circumvent Restrictions","Anti Crowd Control","Self Snare Reduction",0,"",Bureaucrat,"RK Dyna",309,1,3,0,,100,,,,689,630,
203660,203659,62,"NanoCrystal (Bypass Limitations)","Bypass Limitations","Anti Crowd Control","Self Snare Reduction",0,"",Bureaucrat,"RK Dyna",172,1,4,0,,50,,,,380,341,
203658,203657,22,"NanoCrystal (Sidestep the Blame)","Sidestep the Blame","Anti Crowd Control","Self Snare Reduction",0,"",Bureaucrat,"RK Store",111,1,5,0,,,,,,142,124,
203604,203603,200,"NanoCrystal (Luck's Lost Twin)","Luck's Lost Twin","Anti Crowd Control","Self Snare Removal",0,"",Fixer,"RK Dyna",406,1,1,0,,195,,,,960,846,
203602,203601,168,"NanoCrystal (Bargain with Fate)","Bargain with Fate","Anti Crowd Control","Self Snare Removal",0,"",Fixer,"RK Dyna",361,1,2,0,,165,,,,867,764,
203600,203599,133,"NanoCrystal (Rend Bonds)","Rend Bonds","Anti Crowd Control","Self Snare Removal",0,"",Fixer,"RK Dyna",309,1,3,0,,125,,,,757,644,
203596,203595,90,"NanoCrystal (Shatter Bonds)","Shatter Bonds","Anti Crowd Control","Self Snare Removal",0,"",Fixer,"RK Dyna",208,1,4,0,,75,,,,509,435,
203598,203597,53,"NanoCrystal (Burst Bonds)","Burst Bonds","Anti Crowd Control","Self Snare Removal",0,"",Fixer,"RK Store",118,1,5,0,,50,,,,284,242,
203594,203593,10,"NanoCrystal (Scatter Bonds)","Scatter Bonds","Anti Crowd Control","Self Snare Removal",0,"",Fixer,"RK Store",70,1,6,0,,,,,,62,58,
26207,25988,27,"Nano Crystal (Enhanced Senses)","Enhanced Senses",Buffs,"Sense Buffs",192,"",Agent,"RK Store",100,1,1,0,,,,134,134,,,
27290,27154,7,"Nano Crystal (Sense Boost)","Sense Boost","Buffs - Attributes","Sense Buffs",32,"",General,"No longer drops",45,1,2,0,,,41,35,,,,
26485,26358,4,"Nano Crystal (Augment Sense)","Augment Sense","Buffs - Attributes","Sense Buffs",32,"",General,"No longer drops",25,1,3,0,,,25,22,,,,
26542,26415,10,"Nano Crystal (Drain Sense)","Drain Sense","Debuffs - Attributes","Sense Debuffs",56,"",General,"No longer drops",45,1,1,0,,,58,48,,,,
26531,26404,4,"Nano Crystal (Diminish Sense)","Diminish Sense","Debuffs - Attributes","Sense Debuffs",56,"",General,"No longer drops",25,1,2,0,,,36,31,,,,
29401,29304,165,"Nano Crystal (Mocham's Gift: SenseImp)","Mocham's Gift: SenseImp",Buffs,"SenseImp Buff",165,"",Meta-Physicist,"Mission Reward",636,1,1,0,,,,,770,770,,
151769,151757,133,"Nano Crystal (Infuse With Knowledge: Sensory Improvement)","Infuse With Knowledge: Sensory Improvement",Buffs,"SenseImp Buff",165,"",Meta-Physicist,"Mission Reward",472,1,2,0,,,,,615,615,,
29412,29315,43,"Nano Crystal (Sense Imp Mastery)","Sense Imp Mastery",Buffs,"SenseImp Buff",165,"",Meta-Physicist,"RK Store",152,1,3,0,,,,,216,216,,
151777,151764,21,"Nano Crystal (Teachings of Sensory Improvement)","Teachings of Sensory Improvement",Buffs,"SenseImp Buff",165,"",Meta-Physicist,"RK Store",84,1,4,0,,,,,112,112,,
27291,27155,10,"Nano Crystal (Sense Imp Expertise)","Sense Imp Expertise","Buffs - Nano","SenseImp Buff",116,"",General,"No longer drops",40,1,5,0,,,,,61,61,,
27294,27158,4,"Nano Crystal (Sense Imp Proficiency)","Sense Imp Proficiency","Buffs - Nano","SenseImp Buff",116,"",General,"No longer drops",25,1,6,0,,,,,31,31,,
27292,27156,10,"Nano Crystal (Sense Imp Incomp)","Sense Imp Incomp","Debuffs - Nano","SenseImp Debuffs",117,"",General,"No longer drops",40,1,1,0,,,,,66,66,,
27293,27157,4,"Nano Crystal (Sense Imp Inexperience)","Sense Imp Inexperience","Debuffs - Nano","SenseImp Debuffs",117,"",General,"No longer drops",25,1,2,0,,,,,35,35,,
29388,29291,142,"Nano Crystal (Dominate: SenseImp)","Dominate: SenseImp",Debuffs,"Sensory Improvement Debuffs",166,"",Meta-Physicist,"Mission Reward",510,1,1,0,,,,,654,654,,
29423,29326,66,"Nano Crystal (Unmake: SenseImp)","Unmake: SenseImp",Debuffs,"Sensory Improvement Debuffs",166,"",Meta-Physicist,"RK Store",218,1,2,0,,,,,321,321,,
239758,239757,220,"Nano Crystal (Build Spirit Tech Source Geyser)","Build Spirit Tech Source Geyser",Pets,"Service Tower",0,"",Adventurer,"Pandemonium Garden",3842,0,1,0,4,220,1720,1720,,,,
239756,239755,200,"Nano Crystal (Build Spirit Tech Source Waterfall Projector)","Build Spirit Tech Source Waterfall Projector",Pets,"Service Tower",0,"",Adventurer,"Inferno Garden",3250,0,2,0,4,200,1052,1052,,,,
239754,239753,150,"Nano Crystal (Build Spirit Tech Source Pump)","Build Spirit Tech Source Pump",Pets,"Service Tower",0,"",Adventurer,"Adonis Sanctuary",2582,0,3,0,3,150,888,888,,,,
239752,239751,125,"Nano Crystal (Build Spirit Tech Source Drill)","Build Spirit Tech Source Drill",Pets,"Service Tower",0,"",Adventurer,"Adonis Garden",1910,0,4,0,2,125,801,801,,,,
239750,239749,100,"Nano Crystal (Build Boosted Spirit Tech Source Fountain)","Build Boosted Spirit Tech Source Fountain",Pets,"Service Tower",0,"",Adventurer,"Scheol Sanctuary",1642,0,5,0,2,100,633,633,,,,
239748,239747,85,"Nano Crystal (Build Upgraded Spirit Tech Source Fountain)","Build Upgraded Spirit Tech Source Fountain",Pets,"Service Tower",0,"",Adventurer,"Scheol Garden",1430,0,6,0,,85,527,527,,,,
239746,239745,65,"Nano Crystal (Build Spirit Tech Source Fountain)","Build Spirit Tech Source Fountain",Pets,"Service Tower",0,"",Adventurer,"Scheol Garden",1002,0,7,0,,65,395,395,,,,
239744,239743,40,"Nano Crystal (Build Yuttos Upgraded Spirit Tech Source Projector)","Build Yuttos Upgraded Spirit Tech Source Projector",Pets,"Service Tower",0,"",Adventurer,"Elysium Garden",620,0,8,0,,40,236,236,,,,
239742,239741,15,"Nano Crystal (Build Twinked Basic Spirit Tech Source Projector)","Build Twinked Basic Spirit Tech Source Projector",Pets,"Service Tower",0,"",Adventurer,"Nascense Garden",221,0,9,0,,15,95,95,,,,
239740,239739,5,"Nano Crystal (Build Basic Spirit Tech Source Projector)","Build Basic Spirit Tech Source Projector",Pets,"Service Tower",0,"",Adventurer,"Nascense Garden",45,0,10,0,,5,39,39,,,,
270805,270804,215,"Nano Crystal (Improved Puncture of the Tarasque)","Improved Puncture of the Tarasque",Buffs,"Shade Piercing Buffs",546,"",Shade,"Dust Brigade Quest Part I",987,0,1,1,,215,,,1430,1244,,
211143,211142,198,"Nano Crystal (Puncture of the Tarasque)","Puncture of the Tarasque",Buffs,"Shade Piercing Buffs",546,"",Shade,"Mission Reward",673,0,2,0,,195,,,1040,954,,
211145,211144,163,"Nano Crystal (Master Piercer)","Master Piercer",Buffs,"Shade Piercing Buffs",546,"",Shade,"Mission Reward",543,0,3,0,,155,,,918,846,,
211147,211146,122,"Nano Crystal (Probe of Death)","Probe of Death",Buffs,"Shade Piercing Buffs",546,"",Shade,"RK Store",441,0,4,0,,100,,,784,710,,
211149,211148,87,"Nano Crystal (Piercing Gash)","Piercing Gash",Buffs,"Shade Piercing Buffs",546,"",Shade,"RK Store",295,0,5,0,,75,,,531,491,,
211151,211150,49,"Nano Crystal (Piercing Tooth)","Piercing Tooth",Buffs,"Shade Piercing Buffs",546,"",Shade,"RK Store",152,0,6,0,,25,,,285,260,,
211153,211152,19,"Nano Crystal (Sharpen Dagger)","Sharpen Dagger",Buffs,"Shade Piercing Buffs",546,"",Shade,"RK Store",68,0,7,0,,,,,125,108,,
211155,211154,1,"Nano Crystal (Whetstone Effect)","Whetstone Effect",Buffs,"Shade Piercing Buffs",546,"",Shade,"Starter equipment",9,0,8,0,,,,,5,5,,
224168,224167,218,"Nano Crystal (Ceremonial Embrace)","Ceremonial Embrace",Proc,"Shade Proc Buff",521,Damage,Shade,"Pandemonium Garden",2970,0,1,0,4,218,,1515,1761,,1500,
224166,224165,212,"Nano Crystal (Ceremonial Caress)","Ceremonial Caress",Proc,"Shade Proc Buff",521,Damage,Shade,"Pandemonium Garden",2650,0,2,0,4,212,,1325,1520,,1320,
224164,224163,203,"Nano Crystal (Ceremonial Grasp)","Ceremonial Grasp",Proc,"Shade Proc Buff",521,Damage,Shade,"Inferno Sanctuary / Pandemonium Garden",2120,0,3,0,4,203,,1160,1285,,1159,
210372,210371,199,"Nano Crystal (Sacrificial Embrace)","Sacrificial Embrace",Proc,"Shade Proc Buff",521,Damage,Shade,"Inferno Garden",1910,0,4,0,3,195,,1052,1148,,1052,
210370,210369,183,"Nano Crystal (Sacrificial Caress)","Sacrificial Caress",Proc,"Shade Proc Buff",521,Damage,Shade,"Inferno Garden",1823,0,5,0,3,175,,1011,1096,,1011,
210368,210367,165,"Nano Crystal (Sacrificial Grasp)","Sacrificial Grasp",Proc,"Shade Proc Buff",521,Damage,Shade,"Penumbra Sanctuary",1686,0,6,0,3,165,,940,1019,,940,
210366,210365,138,"Nano Crystal (Sacrificial Blow)","Sacrificial Blow",Proc,"Shade Proc Buff",521,Damage,Shade,"Adonis Sanctuary",1504,0,7,0,2,135,,849,931,,849,
210364,210363,102,"Nano Crystal (Sacrificial Touch)","Sacrificial Touch",Proc,"Shade Proc Buff",521,Damage,Shade,"Adonis Garden",1141,0,8,0,2,100,,646,702,,646,
210362,210361,80,"Nano Crystal (Ritualistic Embrace)","Ritualistic Embrace",Proc,"Shade Proc Buff",521,Damage,Shade,"Scheol Sanctuary",879,0,9,0,1,75,,496,543,,496,
210360,210359,52,"Nano Crystal (Ritualistic Caress)","Ritualistic Caress",Proc,"Shade Proc Buff",521,Damage,Shade,"Elysium Sanctuary",547,0,10,0,1,50,,305,335,,305,
210358,210357,34,"Nano Crystal (Ritualistic Grasp)","Ritualistic Grasp",Proc,"Shade Proc Buff",521,Damage,Shade,"Elysium Garden",364,0,11,0,1,25,,203,229,,203,
210356,210355,17,"Nano Crystal (Ritualistic Blow)","Ritualistic Blow",Proc,"Shade Proc Buff",521,Damage,Shade,"RK Store",191,0,12,0,,,,106,124,,106,
210354,210353,4,"Nano Crystal (Ritualistic Touch)","Ritualistic Touch",Proc,"Shade Proc Buff",521,Damage,Shade,"RK Store",59,0,13,0,,,,32,38,,32,
224162,224161,216,"Nano Crystal (Chthonic Dissipation)","Chthonic Dissipation",Proc,"Shade Proc Buff",521,Dot,Shade,"Pandemonium Garden",3427,0,1,0,4,216,,1416,1680,,1445,
224160,224159,209,"Nano Crystal (Primal Dissipation)","Primal Dissipation",Proc,"Shade Proc Buff",521,Dot,Shade,"Inferno Sanctuary / Pandemonium Garden",3144,0,2,0,4,209,,1233,1400,,1228,
210396,210395,196,"Nano Crystal (Primordial Dissipation)","Primordial Dissipation",Proc,"Shade Proc Buff",521,Dot,Shade,"Inferno Garden",2823,0,3,0,3,195,,1044,1138,,1044,
210394,210393,162,"Nano Crystal (Elemental Dissipation)","Elemental Dissipation",Proc,"Shade Proc Buff",521,Dot,Shade,"Penumbra Sanctuary",2476,0,4,0,3,155,,927,1007,,927,
210392,210391,110,"Nano Crystal (Intrinsic Dissipation)","Intrinsic Dissipation",Proc,"Shade Proc Buff",521,Dot,Shade,"Adonis Garden",1842,0,5,0,2,100,,700,766,,700,
210390,210389,61,"Nano Crystal (Primitive Dissipation)","Primitive Dissipation",Proc,"Shade Proc Buff",521,Dot,Shade,"Scheol Garden",978,0,6,0,1,50,,368,409,,368,
210388,210387,21,"Nano Crystal (Rudimentary Dissipation)","Rudimentary Dissipation",Proc,"Shade Proc Buff",521,Dot,Shade,"RK Store",349,0,7,0,,,,130,149,,130,
224178,224177,219,"Nano Crystal (Degeneration of Haste)","Degeneration of Haste",Proc,"Shade Proc Buff",521,Inits,Shade,"Pandemonium Garden",300,0,1,0,4,,,1550,1801,,1540,
210408,210407,190,"Nano Crystal (Degeneration of Celerity)","Degeneration of Celerity",Proc,"Shade Proc Buff",521,Inits,Shade,"Inferno Garden",200,0,2,0,3,,,1029,1119,,1029,
210402,210401,38,"Nano Crystal (Degeneration of Rapidity)","Degeneration of Rapidity",Proc,"Shade Proc Buff",521,Inits,Shade,"Elysium Garden",100,0,3,0,1,,,225,251,,225,
224172,224171,220,"Nano Crystal (Quintessence of Stupefication)","Quintessence of Stupefication",Proc,"Shade Proc Buff",521,Stun,Shade,"Pandemonium Garden",4820,0,1,0,4,220,,1580,1841,,1570,
224170,224169,207,"Nano Crystal (Quintessence of Transfixion)","Quintessence of Transfixion",Proc,"Shade Proc Buff",521,Stun,Shade,"Inferno Sanctuary / Pandemonium Garden",3966,0,2,0,4,207,,1300,1464,,1297,
210381,210380,197,"Nano Crystal (Quintessence of Petrification)","Quintessence of Petrification",Proc,"Shade Proc Buff",521,Stun,Shade,"Inferno Garden",3279,0,3,0,3,195,,1047,1141,,1047,
210379,210378,111,"Nano Crystal (Quintessence of Paralyzation)","Quintessence of Paralyzation",Proc,"Shade Proc Buff",521,Stun,Shade,"Adonis Garden",2154,0,4,0,2,100,,707,774,,707,
210377,210376,43,"Nano Crystal (Quintessence of Incapacitation)","Quintessence of Incapacitation",Proc,"Shade Proc Buff",521,Stun,Shade,"Elysium Sanctuary",783,0,5,0,1,25,,252,279,,252,
233846,233845,190,"Nano Crystal (Impel Shadowland Recall)","Impel Shadowland Recall",Combat,"Shadowland Bind and Recall",738,"",Engineer,"Inferno Garden",4000,0,1,0,,185,,,,,1119,1119
233842,233841,190,"Nano Crystal (Shadowland Safeguard)","Shadowland Safeguard",Combat,"Shadowland Bind and Recall",738,"",Engineer,"Inferno Garden",4000,0,2,0,,190,,,,,1118,1118
233844,233843,80,"Nano Crystal (Initiate Shadowland Recall)","Initiate Shadowland Recall",Combat,"Shadowland Bind and Recall",738,"",Engineer,"RK Store / Scheol Sanctuary",2000,0,3,0,,80,,,,,543,543
233840,233839,80,"Nano Crystal (Shadowland Anchor)","Shadowland Anchor",Combat,"Shadowland Bind and Recall",738,"",Engineer,"RK Store / Scheol Sanctuary",2000,0,4,0,,75,,,,,543,543
218169,218168,220,"Nano Crystal (Izgimmer's Ultimatum)","Izgimmer's Ultimatum",Nukes,Shadowlands,0,"",Nano-Technician,"Pandemonium Garden",1145,0,1,0,4,220,,,,,,2046
218165,218164,218,"Nano Crystal (Izgimmer's Gelid Caress)","Izgimmer's Gelid Caress",Nukes,Shadowlands,0,"",Nano-Technician,"Pandemonium Garden",1038,0,2,0,4,218,,,,,,1957
218163,218162,217,"Nano Crystal (Izgimmer's Malignant Declaration)","Izgimmer's Malignant Declaration",Nukes,Shadowlands,0,"",Nano-Technician,"Pandemonium Garden",1005,0,3,0,4,217,,,,,,1912
218161,218160,216,"Nano Crystal (Izgimmer's Inferno)","Izgimmer's Inferno",Nukes,Shadowlands,0,"",Nano-Technician,"Pandemonium Garden",972,0,4,0,4,216,,,,,,1867
275706,275692,215,"Alien Matrix Alpha Box (Garuk's Improved Viral Assault)","Garuk's Improved Viral Assault",Nukes,Shadowlands,0,"",Nano-Technician,"APF Tradeskill",3600,0,6,1,,215,,,,,,2000
218159,218158,215,"Nano Crystal (Izgimmer's Corrosive Tear)","Izgimmer's Corrosive Tear",Nukes,Shadowlands,0,"",Nano-Technician,"Pandemonium Garden",939,0,5,0,4,215,,,,,,1822
218157,218156,214,"Nano Crystal (Izgimmer's Quasar Flicker)","Izgimmer's Quasar Flicker",Nukes,Shadowlands,0,"",Nano-Technician,"Pandemonium Garden",918,0,7,0,4,214,,,,,,1777
218155,218154,213,"Nano Crystal (Izgimmer's Contagion)","Izgimmer's Contagion",Nukes,Shadowlands,0,"",Nano-Technician,"Pandemonium Garden",897,0,8,0,4,213,,,,,,1733
218153,218152,212,"Nano Crystal (Izgimmer's Celestial Implosion)","Izgimmer's Celestial Implosion",Nukes,Shadowlands,0,"",Nano-Technician,"Pandemonium Garden",876,0,9,0,4,212,,,,,,1688
218151,218150,211,"Nano Crystal (Izgimmer's Defilement of Being)","Izgimmer's Defilement of Being",Nukes,Shadowlands,0,"",Nano-Technician,"Pandemonium Garden",856,0,10,0,4,211,,,,,,1643
218149,218148,209,"Nano Crystal (Izgimmer's Positronic Annihilation)","Izgimmer's Positronic Annihilation",Nukes,Shadowlands,0,"",Nano-Technician,"Inferno Sanctuary / Pandemonium Garden",839,0,11,0,4,209,,,,,,1554
218147,218146,207,"Nano Crystal (Izgimmer's Interstellar Chill)","Izgimmer's Interstellar Chill",Nukes,Shadowlands,0,"",Nano-Technician,"Inferno Sanctuary / Pandemonium Garden",822,0,12,0,4,207,,,,,,1464
218145,218144,205,"Nano Crystal (Izgimmer's Infinite Slicer)","Izgimmer's Infinite Slicer",Nukes,Shadowlands,0,"",Nano-Technician,"Inferno Sanctuary / Pandemonium Garden",805,0,13,0,4,205,,,,,,1375
218143,218142,203,"Nano Crystal (Izgimmer's Celestial Fury)","Izgimmer's Celestial Fury",Nukes,Shadowlands,0,"",Nano-Technician,"Inferno Sanctuary / Pandemonium Garden",788,0,14,0,4,203,,,,,,1285
218141,218140,201,"Nano Crystal (Izgimmer's Frosty Welcome)","Izgimmer's Frosty Welcome",Nukes,Shadowlands,0,"",Nano-Technician,"Inferno Sanctuary / Pandemonium Garden",771,0,15,0,4,201,,,,,,1196
218139,218138,197,"Nano Crystal (Implacability of the Second Law)","Implacability of the Second Law",Nukes,Shadowlands,0,"",Nano-Technician,"Inferno Garden",883,0,16,0,3,195,,,,,,1141
269475,269473,197,"Nano Crystal (Freezing Lancets)","Freezing Lancets",Nukes,Shadowlands,0,"",Nano-Technician,"Pen Xan Quest",422,0,17,0,3,,,,,,,1094
218137,218136,185,"Nano Crystal (Enfraam's Ultimate Destroyer)","Enfraam's Ultimate Destroyer",Nukes,Shadowlands,0,"",Nano-Technician,"Inferno Garden",793,0,18,0,3,185,,,,,,1103
218135,218134,173,"Nano Crystal (Touch of the Pyre)","Touch of the Pyre",Nukes,Shadowlands,0,"",Nano-Technician,"Penumbra Sanctuary",696,0,19,0,3,165,,,,,,1054
218133,218132,161,"Nano Crystal (Biomolecular Corrosion)","Biomolecular Corrosion",Nukes,Shadowlands,0,"",Nano-Technician,"Penumbra Sanctuary",592,0,20,0,3,155,,,,,,1003
218125,218124,156,"Nano Crystal (Entropy's Advance)","Entropy's Advance",Nukes,Shadowlands,0,"",Nano-Technician,"Penumbra Garden",688,0,21,0,2,155,,,,,,986
218131,218130,149,"Nano Crystal (Enfraam's Glacial Encasement)","Enfraam's Glacial Encasement",Nukes,Shadowlands,0,"",Nano-Technician,"Penumbra Garden",481,0,22,0,2,145,,,,,,966
218123,218122,147,"Nano Crystal (Chilling Presence)","Chilling Presence",Nukes,Shadowlands,0,"",Nano-Technician,"Penumbra Garden",607,0,23,0,2,145,,,,,,960
218121,218120,138,"Nano Crystal (Slithering Flames)","Slithering Flames",Nukes,Shadowlands,0,"",Nano-Technician,"Adonis Sanctuary",558,0,24,0,2,135,,,,,,931
218129,218128,137,"Nano Crystal (Pestilential Stream)","Pestilential Stream",Nukes,Shadowlands,0,"",Nano-Technician,"Adonis Sanctuary",421,0,25,0,2,135,,,,,,928
218119,218118,129,"Nano Crystal (Acidic Droplets)","Acidic Droplets",Nukes,Shadowlands,0,"",Nano-Technician,"Adonis Sanctuary",508,0,26,0,2,125,,,,,,901
218127,218126,125,"Nano Crystal (Enfraam's Blistering Blast)","Enfraam's Blistering Blast",Nukes,Shadowlands,0,"",Nano-Technician,"Adonis Sanctuary",339,0,27,0,2,125,,,,,,886
218117,218116,120,"Nano Crystal (The Spider's Secret)","The Spider's Secret",Nukes,Shadowlands,0,"",Nano-Technician,"Adonis Sanctuary",454,0,28,0,2,100,,,,,,846
218115,218114,111,"Nano Crystal (Searing Dioxin Shower)","Searing Dioxin Shower",Nukes,Shadowlands,0,"",Nano-Technician,"Adonis Garden",397,0,29,0,2,100,,,,,,774
218113,218112,102,"Nano Crystal (Combustive Envelopment)","Combustive Envelopment",Nukes,Shadowlands,0,"",Nano-Technician,"Adonis Garden",338,0,30,0,2,100,,,,,,702
218105,218104,100,"Nano Crystal (Blood of Hephaestos)","Blood of Hephaestos",Nukes,Shadowlands,0,"",Nano-Technician,"Adonis Garden",531,0,31,0,1,100,,,,,,688
218103,218102,95,"Nano Crystal (Ariu's Neutron Annihilator)","Ariu's Neutron Annihilator",Nukes,Shadowlands,0,"",Nano-Technician,"Scheol Sanctuary",490,0,32,0,1,75,,,,,,644
218111,218110,93,"Nano Crystal (Conator's Collapsing Hadron String)","Conator's Collapsing Hadron String",Nukes,Shadowlands,0,"",Nano-Technician,"Scheol Sanctuary",286,0,33,0,1,75,,,,,,626
218109,218108,84,"Nano Crystal (Positronic Fluctuation)","Positronic Fluctuation",Nukes,Shadowlands,0,"",Nano-Technician,"Scheol Sanctuary",234,0,34,0,1,75,,,,,,565
218101,218100,83,"Nano Crystal (Ziana's Energy Wave)","Ziana's Energy Wave",Nukes,Shadowlands,0,"",Nano-Technician,"Scheol Sanctuary",430,0,35,0,1,75,,,,,,559
218099,218098,75,"Nano Crystal (Astinus's Stellar Pulse)","Astinus's Stellar Pulse",Nukes,Shadowlands,0,"",Nano-Technician,"Scheol Garden",365,0,36,0,1,75,,,,,,515
218107,218106,75,"Nano Crystal (Vital Corruptor)","Vital Corruptor",Nukes,Shadowlands,0,"",Nano-Technician,"Scheol Garden",179,0,37,0,1,75,,,,,,515
218097,218096,60,"Nano Crystal (Caring Needle)","Caring Needle",Nukes,Shadowlands,0,"",Nano-Technician,"Scheol Garden",251,0,38,0,1,50,,,,,,401
218095,218094,55,"Nano Crystal (Chilled Touch)","Chilled Touch",Nukes,Shadowlands,0,"",Nano-Technician,"Elysium Sanctuary",202,0,39,0,1,50,,,,,,360
218093,218092,50,"Nano Crystal (Spark Shower)","Spark Shower",Nukes,Shadowlands,0,"",Nano-Technician,"Elysium Sanctuary",100,0,40,0,1,50,,,,,,320
233850,233849,150,"Nano Crystal (Awaken Shadowland Soul Memory)","Awaken Shadowland Soul Memory",General,"Shadowlands Bind and Recall",738,"",Meta-Physicist,"Penumbra Garden",4500,0,2,0,,150,,,,,970,970
233848,233847,150,"Nano Crystal (Shadowland Soul Fetter)","Shadowland Soul Fetter",General,"Shadowlands Bind and Recall",738,"",Meta-Physicist,"Penumbra Garden",4500,0,1,0,,150,,,,,970,970
234998,234997,87,"Nano Crystal (Channel Notum Vein: Adonis)","Channel Notum Vein: Adonis",General,"Shadowlands Garden Warp",0,"",Meta-Physicist,"RK Store",2900,0,1,0,,75,584,,540,540,,
234996,234995,86,"Nano Crystal (Channel Notum Vein: Scheol)","Channel Notum Vein: Scheol",General,"Shadowlands Garden Warp",0,"",Meta-Physicist,"RK Store",2900,0,2,0,,75,577,,533,533,,
234994,234993,85,"Nano Crystal (Channel Notum Vein: Elysium)","Channel Notum Vein: Elysium",General,"Shadowlands Garden Warp",0,"",Meta-Physicist,"RK Store",2900,0,3,0,,75,571,,527,527,,
227515,227514,200,"Nano Crystal (Knowledge of The End)","Knowledge of The End",Buffs,"Shadowlands Maps",1033,"",General,"RK Store",10,0,1,0,,201,,,,,,
227513,227512,150,"Nano Crystal (Knowledge of Inferno)","Knowledge of Inferno",Buffs,"Shadowlands Maps",1033,"",General,"RK Store",10,0,2,0,,150,,,,,,
227516,227511,120,"Nano Crystal (A Clear View of Penumbra)","A Clear View of Penumbra",Buffs,"Shadowlands Maps",1033,"",General,"RK Store",10,0,3,0,,130,,,,,,
227475,227510,100,"Nano Crystal (A Clear View of Adonis)","A Clear View of Adonis",Buffs,"Shadowlands Maps",1033,"",General,"RK Store",10,0,4,0,,100,,,,,,
268695,268610,100,"Nano Crystal (Insight into the Shadowlands)","Insight into the Shadowlands",Buffs,"Shadowlands Maps",1033,"",General,"Veteran Terminal (Tower Shop)",10,0,5,0,,,,,,,,
227474,227509,60,"Nano Crystal (A Clear Sense of Scheol)","A Clear Sense of Scheol",Buffs,"Shadowlands Maps",1033,"",General,"RK Store",10,0,6,0,,70,,,,,,
