# Version: 18.08.54.01
id,nano_id,disc_id,use_id,name,ncu,nanocost,school,strain,duration,attack,recharge,range,initskill,froob_friendly
276125,0,0,,"Coil of Nano Energy",1,0,0,595,500,0,0,0,0,1
276126,0,0,,"Coil of Nano Energy",1,0,0,595,500,0,0,0,0,1
276127,0,0,,"Coil of Nano Energy",1,0,0,595,500,0,0,0,0,1
276128,0,0,,"Coil of Nano Energy",1,0,0,595,500,0,0,0,0,1
276129,0,0,,"Coil of Nano Energy",1,0,0,595,500,0,0,0,0,1
276130,0,0,,"Enhanced Coil of Nano Energy",1,0,0,595,500,0,0,0,0,1
276131,0,0,,"Enhanced Coil of Nano Energy",1,0,0,595,500,0,0,0,0,1
276132,0,0,,"Enhanced Coil of Nano Energy",1,0,0,595,500,0,0,0,0,1
276133,0,0,,"Enhanced Coil of Nano Energy",1,0,0,595,500,0,0,0,0,1
276134,0,0,,"Enhanced Coil of Nano Energy",1,0,0,595,500,0,0,0,0,1
276135,0,0,,"Enhanced Coil of Nano Energy",1,0,0,595,500,0,0,0,0,1
276136,0,0,,"Enhanced Coil of Nano Energy",1,0,0,595,500,0,0,0,0,1
276137,0,0,,"Enhanced Coil of Nano Energy",1,0,0,595,500,0,0,0,0,1
276138,0,0,,"Enhanced Coil of Nano Energy",1,0,0,595,500,0,0,0,0,1
276163,0,0,275712,"Use Scanner to Set Data",1,0,2,864,1000,1,1,50,0,1
276166,0,0,,Slowdown,999,1,5,0,900,1,1,5,0,1
276403,280788,0,,"Nanoskill Deprival",999,5000,5,0,1000,500,600,5,0,1
276619,0,0,,"Kamikaze Self Destruction Proc Start",1,0,2,864,200,1,1,50,0,1
276620,0,0,276618,"Kamikaze Self Destruction Discombobulator",2,0,2,795,1000,1,1,50,0,1
276627,276628,0,,"Dust Brigade Rejuvenation",1,10000,2,282,0,1500,800,25,0,1
276629,0,0,276633,"Movement Regulation",0,0,4,0,200,0,0,10,0,1
276630,0,0,276634,"Movement Regulation",0,0,4,0,400,0,0,10,0,1
276631,0,0,276635,"Movement Regulation",0,0,4,0,600,0,0,10,0,1
276636,0,0,,"Movement Regulation",0,0,4,0,10,0,0,10,0,1
276637,0,0,,"Movement Regulation",999,0,5,0,0,0,0,25,0,1
276638,0,0,276663,"Numbing Toxin",0,0,4,0,2500,0,0,10,0,1
276651,0,0,276632,"Hemmoraging Shot",0,383,1,0,2000,0,0,25,0,1
276652,0,0,276661,"Hemmoraging Shot",0,383,1,0,1500,0,0,25,0,1
276653,0,0,276662,"Hemmoraging Shot",0,383,1,0,800,0,0,25,0,1
276654,0,0,276664,"Numbing Toxin",0,0,4,0,1500,0,0,10,0,1
276655,0,0,276665,"Numbing Toxin",0,0,4,0,800,0,0,10,0,1
276656,0,0,,"Numbing Toxin",999,0,5,0,0,0,0,25,0,1
276657,0,0,,"Numbing Toxin",0,0,4,0,10,0,0,10,0,1
276658,0,0,,"Hemmoraging Shot",999,0,5,0,0,0,0,25,0,1
276659,0,0,,"Hemmoraging Shot",100,0,4,0,10,0,0,10,0,1
276675,0,0,276617,"Kamikaze Proc Buff",40,0,5,795,-1,1,1,1,0,1
276962,0,0,275934,"Access: Area A",999,0,1,869,86400,0,0,20,0,1
276963,0,0,275936,"Access: Area B",999,0,1,870,86400,0,0,20,0,1
276964,0,0,275936,"Access: Area C",999,0,1,871,86400,0,0,20,0,1
276965,0,0,275935,"Access: Area D",999,0,1,872,86400,0,0,20,0,1
276966,0,0,275934,"Access: Area E",999,0,1,873,86400,0,0,20,0,1
276967,0,0,275935,"Access: Area F",999,0,1,874,86400,0,0,20,0,1
276968,0,0,275937,"Access: Area X",999,0,1,875,86400,0,0,20,0,1
277391,0,0,277409,"Weird Tasting Candy",2,100,4,223,1000000,100,100,10,0,1
277394,0,0,277410,"Weird Tasting Candy",2,100,4,223,1000000,100,100,10,0,1
277395,0,0,277411,"Weird Tasting Candy",2,100,4,223,1000000,100,100,10,0,1
277396,0,0,277412,"Weird Tasting Candy",2,100,4,223,1000000,100,100,10,0,1
277397,0,0,277413,"Weird Tasting Candy",2,100,4,223,1000000,100,100,10,0,1
277400,0,0,277414,"Weird Tasting Candy",2,100,4,223,1000000,100,100,10,0,1
277401,0,0,277415,"Weird Tasting Candy",2,100,4,223,1000000,100,100,10,0,1
277402,0,0,277416,"Weird Tasting Candy",2,100,4,223,1000000,100,100,10,0,1
277403,0,0,277417,"Weird Tasting Candy",2,100,4,223,1000000,100,100,10,0,1
277404,0,0,277418,"Weird Tasting Candy",2,100,4,223,1000000,100,100,10,0,1
277426,277425,0,,"Phasefront Wraith X2-45 - Skull Box",5,10,5,914,360000,450,450,20,0,1
277428,0,0,275712,Transformation,1,0,2,0,100,1,1,50,0,1
277450,277451,0,,"Spooky Leet Pet",4,40,4,926,180000,210,50,20,0,1
277712,277713,0,,"Phasefront Ghost - Harvester Oni",5,10,5,0,360000,450,450,20,0,1
277947,0,0,,"Path to Elevation 1",1,0,2,223,1000,1,1,50,0,1
277952,0,0,,"Path to Elevation 4",1,0,0,223,200,1,1,50,0,1
277958,0,0,,"Path to Elevation 2",1,0,2,223,1000,1,1,50,0,1
277959,0,0,,"Path to Elevation 3",1,0,2,223,1000,1,1,50,0,1
277973,0,0,277972,"Alien Stabilization Field",26,300,0,0,150,1,1,25,0,1
277974,0,0,,"Alien Stabilization Field",999,0,0,0,100,1,1,0,0,1
277979,0,0,277980,Boom,0,0,0,0,100,0,0,1,0,1
277990,0,0,277989,"Processing Transmission",1,100,1,0,100,100,100,10,0,1
277991,0,0,,"Alien Bio-Transmission Encoder",10,100,3,0,30000,100,100,10,0,1
278492,278491,0,,"Alien Rejuvenation",1,10000,2,282,0,700,800,25,0,1
278587,0,0,278586,Confused,40,508,3,0,1000,10,10,20,0,1
278616,0,0,,"Magnifying Glass Attunement BX11",1,0,2,876,180000,1,1,50,0,1
278617,0,0,,"Magnifying Glass Location Achieved BX11",1,0,2,876,1000,1,1,50,0,1
278618,0,0,275510,"Magnifying Glass Location Achieved End BX11",1,0,2,876,200,1,1,50,0,1
278619,0,0,,"Magnifying Glass Attunement WQEL",1,0,2,877,180000,1,1,50,0,1
278620,0,0,,"Magnifying Glass Location Achieved WQEL",1,0,2,877,1000,1,1,50,0,1
278621,0,0,275510,"Magnifying Glass Location Achieved End WQEL",1,0,2,877,200,1,1,50,0,1
278622,0,0,,"Magnifying Glass Attunement MVCN",1,0,2,878,180000,1,1,50,0,1
278623,0,0,,"Magnifying Glass Location Achieved MVCN",1,0,2,878,1000,1,1,50,0,1
278624,0,0,275510,"Magnifying Glass Location Achieved End MVCN",1,0,2,878,200,1,1,50,0,1
278625,0,0,,"Magnifying Glass Attunement ZLQ6",1,0,2,879,180000,1,1,50,0,1
278626,0,0,,"Magnifying Glass Location Achieved ZLQ6",1,0,2,879,1000,1,1,50,0,1
278627,0,0,275510,"Magnifying Glass Location Achieved End ZLQ6",1,0,2,879,200,1,1,50,0,1
278827,0,0,,"Blurred Vision",1,0,1,821,1000,0,0,20,0,1
278828,0,0,,"Radiation Sickness",52,1831,1,0,2000,10,200,21,0,1
278829,0,0,,"Sticky Feet",52,1831,1,0,2000,10,200,21,0,1
278856,0,0,278867,"Reflective Shield",1,429,3,880,-1,260,390,20,0,1
278857,0,0,278867,"Reflective Shield",1,429,3,881,-1,260,390,20,0,1
278858,0,0,278867,"Reflective Shield",1,429,3,882,-1,260,390,20,0,1
278859,0,0,278863,"Reflective Shield - Barrage Blocker",2,429,3,880,61000,260,390,20,0,1
278860,0,0,278866,"Reflective Shield - Sweep Blocker",2,429,3,881,61000,260,390,20,0,1
278861,0,0,278864,"Reflective Shield - Spot Blocker",2,429,3,882,61000,260,390,20,0,1
278871,0,0,,"Mission resolveteam E1PO",1,0,2,0,100,1,1,50,0,1
278873,0,0,278870,"Orbital Strike Resolve Mission",1,0,2,0,500,1,1,50,0,1
278874,0,0,,"Massive Explosion",52,1831,1,0,100,10,200,21,0,1
278875,0,0,278870,"Orbital Strike",1,0,2,0,500,1,1,50,0,1
278883,0,0,278879,"Orbital Strike Override",52,1831,1,0,100,100,0,21,0,1
278891,0,0,,"Boss Spawn",52,1831,1,864,400,0,0,21,0,1
278905,0,0,,"Add Spawn",52,1831,1,0,100,0,0,21,0,1
278943,0,0,278942,"Ruins Exit Portal Buff",999,1,1,0,72000000,0,0,1,0,1
279246,0,0,,"Alien Stabilization Field",999,0,0,0,300,1,1,0,0,1
279340,279341,0,,"Weekend Volunteer",998,70,1,883,700,100,100,25,0,1
279344,0,0,,Snared,20,0,1,887,600,0,0,0,0,1
279345,279346,0,,"Footsteps of The Master",998,70,1,883,500,100,100,20,0,1
279347,279350,0,,"You are Next",998,70,1,883,500,100,100,20,0,1
279354,279359,0,,"Kicker of Kell",20,70,4,0,0,1,1,1,0,1
279355,0,0,,"Affected by Kicker of Kell",999,0,4,0,3500,0,0,1,0,1
279356,0,0,,"Aftereffect of Kicker of Kell",20,0,1,887,900,0,0,0,0,1
279357,0,0,,"Kicker of Kell",20,0,4,884,100,0,0,1,0,1
279358,0,0,,"Stunned by Kicker of Kell",20,0,4,147,200,0,0,1,0,1
279360,0,0,,"Stunned by Put up or Shut Up",20,0,4,147,500,0,0,1,0,1
279361,279365,0,,"Put up or Shut Up",20,70,4,884,100,1,1,10,0,1
279362,0,0,,"Affected by Put up or Shut Up",999,0,4,0,4000,0,0,1,0,1
279363,0,0,,"Aftereffect of Put up or Shut Up",20,0,1,887,1900,0,0,0,0,1
279367,0,0,,"Stunned by Sawed-Off Kiss",20,0,4,147,100,0,0,1,0,1
279368,279370,0,,"Sawed-Off Kiss",20,70,4,884,100,1,1,10,0,1
279369,0,0,,"Affected by Sawed-Off Kiss",999,0,4,0,3000,0,0,1,0,1
279372,279373,0,,"Tjernberg Soothing Adrenaline",20,70,2,0,0,1,100,20,0,1
279374,279375,0,,"Wake Up Call",20,70,2,0,0,1,100,20,0,1
279376,279377,0,,"Experienced Survivor",20,70,2,901,60000,1,300,20,0,1
279378,279380,0,,"Courage Of The Just",20,70,2,900,1440000,100,100,20,0,1
279379,0,0,,"Courage Of The Just",1,0,2,0,6000,0,0,20,0,1
279411,0,0,279407,"NUIT Shield",1,1,3,876,-1,10,0,0,0,1
279412,0,0,279408,"NMIT Shield",1,1,3,877,-1,10,0,0,0,1
279413,0,0,279409,"NMIA Shield",1,1,3,878,-1,10,0,0,0,1
279414,0,0,279410,"NAIT Shield",1,1,3,879,-1,10,0,0,0,1
279415,0,0,279427,"NUIT Shield Blocker",44,506,3,876,180000,300,410,0,0,1
279416,0,0,279428,"NMIT Shield Blocker",44,506,3,877,180000,300,410,0,0,1
279417,0,0,279429,"NMIA Shield Blocker",44,506,3,878,180000,300,410,0,0,1
279418,0,0,279430,"NAIT Shield Blocker",44,506,3,879,180000,300,410,0,0,1
279560,0,0,,"Crystal Overload",1,0,0,0,100,0,0,20,0,1
279613,0,0,,"Crystal Overload",1,0,0,821,500,0,0,20,0,1
280009,0,0,,"Notum Bomb Stop",1,0,0,821,100,0,0,20,0,1
280010,0,0,,"Crystal Overload",1,0,0,0,100,0,0,20,0,1
280012,0,0,,"Notum Bomb Start",1,0,0,821,-1,0,0,20,0,1
280029,0,0,,"Crystal Overload",1,0,0,821,100,0,0,20,0,1
280037,0,0,,"Mission resolveteam 8PW4",1,0,2,0,100,1,1,50,0,1
280048,0,0,279245,"Interpretation Program",999,1,0,888,360000,1,1,0,0,1
280050,280053,0,,"Theft Humidity",130,200,1,856,1500,150,100,24,0,0
280051,0,0,,"Theft Humidity",0,0,5,1061,1500,0,0,24,0,1
280054,0,0,,"Disoriented by Orbital Strike",999,0,1,0,3000,0,0,0,0,1
280063,0,0,,"Compression Blast",999,0,1,0,0,0,0,1,0,1
280064,280388,0,,"Compression Blast",999,200,5,0,0,1200,100,25,0,1
280162,0,0,,"Orbital Strike Root Protection",999,0,1,0,2500,0,0,0,0,1
280335,0,0,,"Dust Brigade Gravity Mine",32,254,0,0,900,121,386,20,0,1
280344,0,0,,"Berens's Healing Over Time",8,1,2,12,30000,1,1,25,0,1
280347,0,0,,"Berens's Healing Over Time End",8,1,2,12,500,1,1,25,0,1
280392,0,0,,Snared,32,2,0,0,100,121,200,20,0,1
280414,0,0,280415,"Affected by Strange Xan Artifact",999,0,4,0,30000,0,0,1,0,1
280416,0,0,280418,"Affected by Pulsing Xan Artifact",999,0,4,0,30000,0,0,1,0,1
280417,0,0,280418,"Pulsing Xan Artifact",20,0,4,0,3000,0,0,1,0,1
280420,0,0,,"Aftereffect of Engineer Snare Mine",20,0,1,887,3000,0,0,0,0,1
280442,0,0,280422,"Aftereffect of placing an Engineer Mine",999,0,1,0,36000,0,0,0,0,1
280443,0,0,280422,"Aftereffect of placing an Engineer Mine",20,0,1,0,36000,0,0,0,0,1
280445,0,0,,"Aftereffect of Engineer Snare Mine",999,0,1,887,3000,0,0,0,0,1
280446,0,0,,"Efffect of Engineer Nano Drain Mine",20,0,1,0,0,0,0,0,0,1
280450,0,0,,"Efffect of Engineer Nano Drain Mine",20,0,1,0,0,0,0,0,0,1
280467,0,0,,"Focus of Ire",300,0,0,0,2000,210,50,0,0,1
280468,0,0,,"Notum Disconnect",41,400,0,0,0,865,940,9,0,1
280469,0,0,,"Corrupted NCU",4,40,0,0,6000,10,10,20,0,1
280470,0,0,,"One With The Spirits",100,0,0,0,2000,0,0,10,0,1
280472,0,0,,"Blessing of The Blood",300,0,0,0,1000,210,50,0,0,1
280485,0,0,280484,"Yellow NPC Buff",300,0,0,0,10,210,50,0,0,1
280486,0,0,,"Alien Cocoon",999,328,1,800,500,50,50,15,0,1
280487,0,0,,"Exploding Cocoon Spawner",999,328,1,0,0,1,1,15,0,1
280488,0,0,280490,"Siphon of the Source",8,1,2,0,6000,1,1,25,0,1
280489,0,0,,"Blue Nano Hit",8,1,2,0,3000,1,1,25,0,1
280492,0,0,,"Green Spot Playfield Debuff nano",999,328,1,0,10,50,50,15,0,1
280493,0,0,,"Blessing of The Outsider",300,0,0,0,1000,210,50,0,0,1
280496,0,0,,"Blessing of The Light",300,0,0,0,1000,210,50,0,0,1
280498,0,0,,"Cursed By The Light",41,400,0,0,0,865,940,9,0,1
280519,0,0,,"Blue Debuff Nano",999,328,1,0,1000,1,1,15,0,1
280521,0,0,,"Blessing of The Source",300,0,0,0,1000,210,50,0,0,1
280530,280531,0,,"Phasefront: Westerlund Loungemaster",5,10,5,0,1440000,450,450,20,0,1
280559,0,0,280581,"Blood Red Nano Infusion",300,0,0,0,3000,210,50,0,0,1
280560,0,0,280584,"Cobalt Blue Nano Infusion",300,0,0,0,3000,210,50,0,0,1
280561,0,0,280585,"Pulsating Green Nano Infusion",300,0,0,0,3000,210,50,0,0,1
280562,0,0,280586,"Golden Nano Infusion",300,0,0,0,3000,210,50,0,0,1
280713,280714,0,,"Viral Nano Tap",29,0,1,215,1000,1,1,0,0,1
280715,280716,0,,"Viral Health Tap",29,0,1,6,1000,1,1,0,0,1
280731,0,0,,"Empty Husk",4,40,0,0,6000,10,10,20,0,1
280749,0,0,,Desecration,4,40,0,0,6000,10,10,20,0,1
280751,0,0,,"Creeping Illness",4,40,0,0,24000,10,10,20,0,1
280753,0,0,,"Flames of Consequence",4,40,0,0,24000,10,10,20,0,1
280755,0,0,,"One With The Spirits",100,0,0,0,6000,0,0,10,0,1
280799,0,0,,"Ancient Mist",300,0,0,822,80000,210,50,0,0,1
280800,0,0,,"Cleansing Breath",300,0,0,822,1000,210,50,0,0,1
280804,0,0,,"Mind Controlled",999,0,2,0,0,0,0,0,0,1
280805,0,0,280806,"Ancient Mist",300,0,0,0,500,210,50,0,0,1
280811,0,0,280812,"Drone Embankment Effect",5,10,5,0,360000,10,450,20,0,1
280813,0,0,,"Mind Controlled",999,0,2,0,1000,0,0,0,0,1
280814,0,0,,"Mind Controlled",0,0,0,0,0,0,0,0,0,1
280815,0,0,,"Mind Controlled",999,0,2,0,0,0,0,0,0,1
280818,0,0,,"Mind Controlled",999,0,2,0,0,0,0,0,0,1
280822,0,0,,"Mind Controlled",999,0,2,0,0,0,0,0,0,1
280824,0,0,,"Mind Controlled",999,0,2,0,0,0,0,0,0,1
280826,0,0,,"Mind Controlled",999,0,2,0,0,0,0,0,0,1
280828,0,0,,"Mind Controlled",999,0,2,0,0,0,0,0,0,1
280830,0,0,,"Mind Controlled",999,0,2,0,0,0,0,0,0,1
280832,0,0,,"Mind Controlled",999,0,2,0,0,0,0,0,0,1
280834,0,0,,"Mind Controlled",999,0,2,0,0,0,0,0,0,1
280836,0,0,,"Mind Controlled",999,0,2,0,0,0,0,0,0,1
280838,0,0,,"Mind Controlled",999,0,2,0,0,0,0,0,0,1
280840,0,0,,"Mind Controlled",999,0,2,0,0,0,0,0,0,1
280848,0,0,280440,"Interpretation Program",999,1,0,888,100,1,1,0,0,1
280867,0,0,280869,"Crystal Boss Shape Changer",300,0,0,0,500,210,50,0,0,1
280868,0,0,,Terrified,300,0,0,785,700,210,50,0,0,1
280870,0,0,,"Nano Infusion",300,0,0,785,800,210,50,0,0,1
281013,0,0,,"Alien Stabilization Field",999,0,0,0,300,1,1,0,0,1
281014,0,0,,"Alien Stabilization Field",999,0,0,0,100,1,1,0,0,1
281026,0,0,,"Seismic Activity",55,315,5,144,500,100,100,20,0,1
281039,0,0,,"Notum Disconnect",100,400,0,894,501,10,10,9,0,1
281041,0,0,,"Notum Reconnect",999,40,0,894,10,10,10,20,0,1
281060,0,0,,"Ancient Collapse",100,400,0,895,1001,10,10,9,0,1
281061,0,0,,"Ancient Collapse",999,40,0,895,10,10,10,20,0,1
281063,0,0,,"Notum Disconnect",100,400,0,894,500,10,10,9,0,1
281064,0,0,,"Touched by the Ancient",999,40,0,0,90000,10,10,20,0,1
281069,0,0,281068,"Initial Tower Delay",999,0,5,0,100000000,0,0,1,0,1
281070,0,0,,"Tower Delay",999,0,5,0,3000,0,0,1,0,1
281071,0,0,,Towers,999,0,5,0,12500,0,0,1,0,1
281072,0,0,,"Tower Delay",999,0,5,0,6000,0,0,1,0,1
281073,0,0,,Towers,999,10,5,0,500,10,10,10,0,1
281089,0,0,281030,"Summon Towers",999,0,5,0,12000,0,0,1,0,1
281090,0,0,,"Control Hate List",999,10,5,0,500,10,10,10,0,1
281091,0,0,281032,"Control Hate",999,0,5,0,36000,0,0,1,0,1
281108,0,0,,"False Redemption: Silvertail",2,100,4,898,1000000,100,100,10,0,1
281109,0,0,,"False Redemption: Hai-Tempterus",2,100,4,899,1000000,100,100,10,0,1
281110,0,0,,"Saved from False Redemption",2,100,4,898,6000,100,100,10,0,1
281111,0,0,,"Saved from False Redemption",2,100,4,899,6000,100,100,10,0,1
281114,0,0,,"Dreams of the Deranged",15,0,4,883,900,100,1,1,0,1
281115,0,0,,"Brush with Insanity",15,0,4,901,10,10,1,1,0,1
281116,0,0,,"Sanity Check",15,0,4,0,0,0,1,1,0,1
281239,301144,0,,"Release Me Now",0,2180,2,283,500,100,100,1,0,0
281244,0,0,,"Pet Cleanse",0,0,2,1047,1000,0,0,1,0,1
281252,0,0,,"Stunned by Clarion Call",100,0,1,1003,200,0,0,1,0,1
281254,0,0,,"I'm Not Here",1,0,4,0,2000,0,0,1,0,1
281275,0,0,,"Mission Resolve G83D",1,0,2,0,100,1,1,50,0,1
281333,0,0,,"Strange Mist",66,0,1,0,0,1,1,25,0,1
281334,0,0,286520,"The Awakening",998,0,2,1029,1800000,0,0,1,0,0
281458,0,0,281459,"Solve Mission Team 9N0J Nano",1,0,2,0,100,1,1,50,0,1
281461,0,0,,"Solve Mission Playfield TTQT Nano",1,0,2,0,100,1,1,50,0,1
281466,0,0,,"Notum Drain",999,1,0,903,-1,100,100,0,0,1
281470,0,0,281471,"Rafter Reflect Shiled",1,1,0,903,-1,10,0,0,0,1
281517,0,0,281518,"Affected by Light Bullet",999,0,1,904,1000,0,0,1,0,1
281524,0,0,281526,"Power of Light",999,0,4,905,3000,0,0,1,0,0
281525,0,0,281526,"Affected by Power of Light",999,0,1,906,1000,0,0,1,0,1
281527,0,0,281528,"Affected by Light Killer",999,0,1,907,1300,0,0,1,0,1
281540,0,0,,"Make Cultists Attackable Nano",1,1,0,0,10000,0,0,20,0,1
281542,0,0,281354,"Disable Turrets Nano",1,1,0,0,1000,1,1,20,0,1
281569,281570,0,,"Phasefront Classic - Charon",5,10,5,914,360000,450,450,20,0,1
281591,0,0,,"Solve Mission Playfield 8QDR Nano",1,0,2,0,100,1,1,50,0,1
281637,0,0,,"First Wave of Adds",1,0,0,0,0,0,0,20,0,1
281638,0,0,,"Second Wave of Adds",1,0,0,0,100,0,0,20,0,1
281639,0,0,,"Third Wave of Adds",1,0,0,0,100,0,0,20,0,1
281640,0,0,,"Fourth Wave of Adds",1,0,0,0,100,0,0,20,0,1
281641,0,0,,"First Wave of Adds",1,0,0,0,500,0,0,20,0,1
281642,0,0,,"Second Wave of Adds",1,0,0,0,500,0,0,20,0,1
281643,0,0,,"Third Wave of Adds",1,0,0,0,500,0,0,20,0,1
281644,0,0,,"Fourth Wave of Adds",1,0,0,0,500,0,0,20,0,1
281668,281669,0,,"Phasefront Phantom - The Jubilee Bunny",5,10,5,0,360000,450,450,20,0,1
281684,281685,0,,"Phasefront Phantom - Flaming Eightball",5,10,5,0,360000,450,450,20,0,1
281725,0,0,,"VP Gift - Playfield Nano",999,1831,0,908,100,0,0,21,0,1
281727,0,0,281718,"VP Gift - Dummy Buff",999,1831,0,0,1000,0,0,21,0,1
281786,0,0,,"VP Reward",999,1831,0,908,-1,0,0,21,0,1
281968,0,0,,"Buff to prevent multiple instance locks",999,100,0,0,2000000,0,0,20,0,1
281996,0,0,281352,Freedom,1,1,0,0,1000,1,1,20,0,1
281999,0,0,281352,Feedback,1,1,0,0,100,1,1,20,0,1
282050,0,0,,Rooted,999,0,0,911,300,1,1,0,0,1
282051,0,0,,Snared,999,0,0,911,300,1,1,0,0,1
282052,0,0,,Snared,999,0,0,0,100,1,1,0,0,1
282053,0,0,,Rooted,999,0,0,0,100,1,1,0,0,1
282054,0,0,282055,"Dark Defense Turret Aura",26,300,0,911,150,1,1,25,0,1
282141,0,0,282142,"Dark Defense Turret Aura Blocker Nano",26,300,0,911,150,1,1,25,0,1
283377,0,0,,"Solve Mission IFOS Nano",1,0,2,0,100,1,1,50,0,1
283381,0,0,282147,Freedom,1,1,0,0,1000,1,1,20,0,1
283452,0,0,283453,"Quest Feedback",1,1,0,0,100,1,1,20,0,1
283454,0,0,283455,"Quest Feedback",1,1,0,0,100,1,1,20,0,1
283484,0,0,283482,"VIP Access",999,1,3,912,1440000,0,0,1,0,1
283773,0,0,,"Eremite Location Attunement Start",1,0,2,876,1500,1,1,50,0,1
283782,0,0,283783,"Prototype Formula",999,0,0,916,1000000,0,0,25,0,1
283785,0,0,,"Bomb Location Attunement Start",1,0,2,876,6000,1,1,50,0,1
283786,0,0,,"Bomb Location Attunement Stop",1,0,2,876,100,1,1,50,0,1
284003,284004,0,,"Phasefront Chimera - Standard",5,10,5,0,360000,450,450,20,0,1
284005,284006,0,,"Phasefront Chimera - Violet",5,10,5,0,360000,450,450,20,0,1
284061,284062,0,,"Phasefront Wraith X2-45 - Nosferatu",5,10,5,914,360000,450,450,20,0,1
284070,0,0,288818,"Phasefront Loungemaster - Maximajack",5,10,5,0,360000,450,450,20,0,1
284219,0,0,,"Rollerrat Psych Up Start",1,0,2,876,6000,1,1,50,0,1
284263,0,0,284264,"Harvested Mind",40,508,3,0,1000,10,10,20,0,1
284265,0,0,284264,"Harvested Mind",40,508,3,0,490,10,10,20,0,1
284267,0,0,,"Harvested Mind",40,508,3,0,500,10,10,20,0,1
284385,0,0,,"Playfield Nano Start Phasefront Race",1,0,2,0,600,1,1,50,0,1
284386,0,0,,"Phasefront Race",1,0,2,0,6000,1,1,50,0,1
284389,0,0,,"PF Racing Nano First",1,0,2,913,6000,1,1,50,0,1
284391,0,0,,"PF Racing Nano Second",1,0,2,913,6000,1,1,50,0,1
284393,0,0,,"PF Racing Nano Third",1,0,2,913,6000,1,1,50,0,1
284395,0,0,,"PF Racing Nano Fourth",1,0,2,913,6000,1,1,50,0,1
284397,0,0,,"PF Racing Nano Fifth",1,0,2,913,6000,1,1,50,0,1
284399,0,0,,"PF Racing Nano Sixth",1,0,2,913,6000,1,1,50,0,1
284401,0,0,,"PF Racing Nano Seventh",1,0,2,913,6000,1,1,50,0,1
284403,0,0,,"PF Racing Nano Eigth",1,0,2,913,6000,1,1,50,0,1
284444,0,0,,"Enigma Trigger Nano",1,0,2,913,6000,1,1,50,0,1
284498,0,0,284479,"Systemmsg Security Inactivated Nano Start",0,0,2,876,12100,1,1,50,0,1
284500,0,0,284480,"Systemmsg Security Inactivated Nano Abort and Start",1,0,2,876,1100,1,1,50,0,1
284615,0,0,284616,"Prototype Formula",54,2000,1,916,100,10,0,25,0,1
284619,0,0,284622,"PvP Disable",999,0,5,910,50,0,0,1,0,1
284620,0,0,286520,"PvP Enabled",999,0,5,910,90000,0,0,1,0,1
284773,0,0,284777,"Braindog Charm",58,455,4,202,11100,599,449,15,0,1
284806,0,0,284807,"Temporary Charm Enigma Dog",130,470,5,0,180000,150,150,24,0,1
284808,0,0,,"Head Charge",999,0,5,0,1100,1,1,5,0,1
284859,284713,0,,"Throw Snowball v2.1",999,0,1,0,0,100,100,50,0,1
285054,285055,0,,"Phasefront Chimera - Mistletoe Master",5,10,5,0,360000,450,450,20,0,1
285056,285057,0,,"Winter Leet Pet",4,10,4,926,180000,210,50,20,0,1
285092,285093,0,,"Metaing's Test Lance",57,426,1,0,0,439,192,20,0,1
285101,0,0,,"Improved Instill With Malign Intent",5,0,2,216,1440000,0,0,0,0,1
285106,0,0,,"Evocation of The Reinforced",25,0,2,816,1440000,0,0,40,0,1
285164,0,0,285169,"Gravity Shift",1,0,4,0,1440000,0,0,50,0,1
285181,0,0,285167,"Gravity Shift - Allow",1,0,4,917,1440000,0,0,50,0,1
285182,0,0,285167,"Gravity Shift - Block",1,0,4,917,1440000,0,0,50,0,1
285194,0,0,285190,"Health Collection",1,2000,2,0,500,1,1,1,0,1
285196,0,0,285195,"Cast Aside",55,0,1,0,0,1,1,40,0,1
285213,0,0,,"Nanobot Cleaning",999,1,0,921,500,0,0,0,0,1
285245,0,0,,"Nanobot Drying",999,0,0,921,300,0,0,0,0,1
285258,0,0,285259,"Medical Supply Box",0,1,5,223,180000,100,100,1,0,1
285260,0,0,285269,"Major Health Collection - Red",0,2000,2,918,100000,1,1,1,0,1
285261,0,0,285270,"Major Health Collection - Blue",0,2000,2,919,100000,1,1,1,0,1
285262,0,0,285265,"Major Health Collection - Blue Wipe",30,2000,2,919,10,1,1,1,0,1
285263,0,0,285264,"Major Health Collection - Red Wipe",30,2000,2,918,10,1,1,1,0,1
285266,0,0,,"A good place to hide",999,0,0,920,180000,0,0,0,0,1
285267,0,0,,"Not hidden anymore",999,0,0,920,100,100,0,0,0,1
285274,0,0,,"Omni-Med Superiors Attackable Nano",999,0,0,920,0,0,0,0,0,1
285278,0,0,,"Nice and Clean",999,0,0,921,3000,0,0,0,0,1
285281,0,0,,"Solve Mission B8CY",1,0,2,0,100,1,1,50,0,1
285283,0,0,285338,"Touch of Plague",1,0,1,0,500,0,0,0,0,1
285285,0,0,,"Touch of Plague",1,0,1,0,1,0,0,0,0,1
285286,0,0,285339,"Touch of Plague",220,0,1,912,5000000,0,0,35,0,1
285292,0,0,,"Scooplet Location Attunement Start",1,0,2,876,1500,1,1,50,0,1
285295,0,0,,"Ottous Trigger Nano",1,0,2,913,6000,1,1,50,0,1
285296,0,0,,"Solve Mission MU96",1,0,2,0,100,1,1,50,0,1
285299,0,0,285300,"Cargo Box",0,1,5,223,180000,100,100,1,0,1
