# table: symbiant
id,name,ql,slot_id,treatment_req,level_req,unit
235807,"Running Left Hand Symbiant, Infantry Unit Aban",140,10,833,103,Infantry
236262,"Running Left Hand Symbiant, Support Unit Aban",140,10,833,103,Support
236428,"Running Left Wrist Symbiant, Control Unit Aban",140,9,833,103,Control
236212,"Running Left Wrist Symbiant, Support Unit Aban",140,9,833,103,Support
219133,"Running Ocular Symbiant, Artillery Unit Aban",140,1,833,103,Artillery
236292,"Running Ocular Symbiant, Control Unit Aban",140,1,833,103,Control
235623,"Running Ocular Symbiant, Infantry Unit Aban",140,1,833,103,Infantry
235997,"Running Right Hand Symbiant, Extermination Unit Aban",140,13,833,103,Extermination
235773,"Running Right Hand Symbiant, Infantry Unit Aban",140,13,833,103,Infantry
236229,"Running Right Hand Symbiant, Support Unit Aban",140,13,833,103,Support
235502,"Running Right Wrist Symbiant, Artillery Unit Aban",140,12,833,103,Artillery
236176,"Running Right Wrist Symbiant, Support Unit Aban",140,12,833,103,Support
236465,"Running Thigh Symbiant, Control Unit Aban",140,6,833,103,Control
236015,"Running Thigh Symbiant, Extermination Unit Aban",140,6,833,103,Extermination
236412,"Running Waist Symbiant, Control Unit Aban",140,5,833,103,Control
235407,"Sleeping Brain Symbiant, Artillery Unit Aban",30,2,183,22,Artillery
236303,"Sleeping Brain Symbiant, Control Unit Aban",30,2,183,22,Control
236078,"Sleeping Brain Symbiant, Support Unit Aban",30,2,183,22,Support
236354,"Sleeping Chest Symbiant, Control Unit Aban",30,4,183,22,Control
235684,"Sleeping Chest Symbiant, Infantry Unit Aban",30,4,183,22,Infantry
236127,"Sleeping Chest Symbiant, Support Unit Aban",30,4,183,22,Support
235427,"Sleeping Ear Symbiant, Artillery Unit Aban",30,3,183,22,Artillery
236318,"Sleeping Ear Symbiant, Control Unit Aban",30,3,183,22,Control
236094,"Sleeping Ear Symbiant, Support Unit Aban",30,3,183,22,Support
235601,"Sleeping Feet Symbiant, Artillery Unit Aban",30,7,183,22,Artillery
235819,"Sleeping Feet Symbiant, Infantry Unit Aban",30,7,183,22,Infantry
236271,"Sleeping Feet Symbiant, Support Unit Aban",30,7,183,22,Support
235480,"Sleeping Left Arm Symbiant, Artillery Unit Aban",30,8,183,22,Artillery
236370,"Sleeping Left Arm Symbiant, Control Unit Aban",30,8,183,22,Control
235923,"Sleeping Left Arm Symbiant, Extermination Unit Aban",30,8,183,22,Extermination
235702,"Sleeping Left Arm Symbiant, Infantry Unit Aban",30,8,183,22,Infantry
236149,"Sleeping Left Arm Symbiant, Support Unit Aban",30,8,183,22,Support
236478,"Sleeping Left Hand Symbiant, Control Unit Aban",30,10,183,22,Control
235533,"Sleeping Left Wrist Symbiant, Artillery Unit Aban",30,9,183,22,Artillery
235750,"Sleeping Left Wrist Symbiant, Infantry Unit Aban",30,9,183,22,Infantry
219128,"Sleeping Ocular Symbiant, Artillery Unit Aban",30,1,183,22,Artillery
235618,"Sleeping Ocular Symbiant, Infantry Unit Aban",30,1,183,22,Infantry
236061,"Sleeping Ocular Symbiant, Support Unit Aban",30,1,183,22,Support
235889,"Sleeping Right Arm Symbiant, Extermination Unit Aban",30,11,183,22,Extermination
235991,"Sleeping Right Hand Symbiant, Extermination Unit Aban",30,13,183,22,Extermination
235498,"Sleeping Right Wrist Symbiant, Artillery Unit Aban",30,12,183,22,Artillery
236170,"Sleeping Right Wrist Symbiant, Support Unit Aban",30,12,183,22,Support
236460,"Sleeping Thigh Symbiant, Control Unit Aban",30,6,183,22,Control
235513,"Sleeping Waist Symbiant, Artillery Unit Aban",30,5,183,22,Artillery
236406,"Sleeping Waist Symbiant, Control Unit Aban",30,5,183,22,Control
235957,"Sleeping Waist Symbiant, Extermination Unit Aban",30,5,183,22,Extermination
235408,"Sluggish Brain Symbiant, Artillery Unit Aban",40,2,242,30,Artillery
236355,"Sluggish Chest Symbiant, Control Unit Aban",40,4,242,30,Control
235685,"Sluggish Chest Symbiant, Infantry Unit Aban",40,4,242,30,Infantry
236128,"Sluggish Chest Symbiant, Support Unit Aban",40,4,242,30,Support
235428,"Sluggish Ear Symbiant, Artillery Unit Aban",40,3,242,30,Artillery
236319,"Sluggish Ear Symbiant, Control Unit Aban",40,3,242,30,Control
235869,"Sluggish Ear Symbiant, Extermination Unit Aban",40,3,242,30,Extermination
235650,"Sluggish Ear Symbiant, Infantry Unit Aban",40,3,242,30,Infantry
236095,"Sluggish Ear Symbiant, Support Unit Aban",40,3,242,30,Support
236044,"Sluggish Feet Symbiant, Extermination Unit Aban",40,7,242,30,Extermination
236371,"Sluggish Left Arm Symbiant, Control Unit Aban",40,8,242,30,Control
236287,"Sluggish Ocular Symbiant, Control Unit Aban",40,1,242,30,Control
235619,"Sluggish Ocular Symbiant, Infantry Unit Aban",40,1,242,30,Infantry
235445,"Sluggish Right Arm Symbiant, Artillery Unit Aban",40,11,242,30,Artillery
236338,"Sluggish Right Arm Symbiant, Control Unit Aban",40,11,242,30,Control
235890,"Sluggish Right Arm Symbiant, Extermination Unit Aban",40,11,242,30,Extermination
235550,"Sluggish Right Hand Symbiant, Artillery Unit Aban",40,13,242,30,Artillery
236443,"Sluggish Right Hand Symbiant, Control Unit Aban",40,13,242,30,Control
235768,"Sluggish Right Hand Symbiant, Infantry Unit Aban",40,13,242,30,Infantry
235941,"Sluggish Right Wrist Symbiant, Extermination Unit Aban",40,12,242,30,Extermination
236407,"Sluggish Waist Symbiant, Control Unit Aban",40,5,242,30,Control
235858,"Surviving Brain Symbiant, Extermination Unit Aban",150,2,892,110,Extermination
236359,"Surviving Chest Symbiant, Control Unit Aban",150,4,892,110,Control
235435,"Surviving Ear Symbiant, Artillery Unit Aban",150,3,892,110,Artillery
236323,"Surviving Ear Symbiant, Control Unit Aban",150,3,892,110,Control
236102,"Surviving Ear Symbiant, Support Unit Aban",150,3,892,110,Support
235825,"Surviving Feet Symbiant, Infantry Unit Aban",150,7,892,110,Infantry
235486,"Surviving Left Arm Symbiant, Artillery Unit Aban",150,8,892,110,Artillery
236375,"Surviving Left Arm Symbiant, Control Unit Aban",150,8,892,110,Control
236156,"Surviving Left Arm Symbiant, Support Unit Aban",150,8,892,110,Support
235589,"Surviving Left Hand Symbiant, Artillery Unit Aban",150,10,892,110,Artillery
236032,"Surviving Left Hand Symbiant, Extermination Unit Aban",150,10,892,110,Extermination
235808,"Surviving Left Hand Symbiant, Infantry Unit Aban",150,10,892,110,Infantry
236263,"Surviving Left Hand Symbiant, Support Unit Aban",150,10,892,110,Support
235537,"Surviving Left Wrist Symbiant, Artillery Unit Aban",150,9,892,110,Artillery
235757,"Surviving Left Wrist Symbiant, Infantry Unit Aban",150,9,892,110,Infantry
236213,"Surviving Left Wrist Symbiant, Support Unit Aban",150,9,892,110,Support
219134,"Surviving Ocular Symbiant, Artillery Unit Aban",150,1,892,110,Artillery
235842,"Surviving Ocular Symbiant, Extermination Unit Aban",150,1,892,110,Extermination
236067,"Surviving Ocular Symbiant, Support Unit Aban",150,1,892,110,Support
235893,"Surviving Right Arm Symbiant, Extermination Unit Aban",150,11,892,110,Extermination
235672,"Surviving Right Arm Symbiant, Infantry Unit Aban",150,11,892,110,Infantry
236448,"Surviving Right Hand Symbiant, Control Unit Aban",150,13,892,110,Control
235503,"Surviving Right Wrist Symbiant, Artillery Unit Aban",150,12,892,110,Artillery
236393,"Surviving Right Wrist Symbiant, Control Unit Aban",150,12,892,110,Control
235723,"Surviving Right Wrist Symbiant, Infantry Unit Aban",150,12,892,110,Infantry
235570,"Surviving Thigh Symbiant, Artillery Unit Aban",150,6,892,110,Artillery
235790,"Surviving Thigh Symbiant, Infantry Unit Aban",150,6,892,110,Infantry
235519,"Surviving Waist Symbiant, Artillery Unit Aban",150,5,892,110,Artillery
236413,"Surviving Waist Symbiant, Control Unit Aban",150,5,892,110,Control
235961,"Surviving Waist Symbiant, Extermination Unit Aban",150,5,892,110,Extermination
236196,"Surviving Waist Symbiant, Support Unit Aban",150,5,892,110,Support
268287,"Syndicate Brain Symbiant of the Balanced",180,2,901,132,""
268279,"Syndicate Brain Symbiant of the Constructor",180,2,901,132,""
268275,"Syndicate Brain Symbiant of the Devious",180,2,901,132,""
268288,"Syndicate Brain Symbiant of the Enlightened",180,2,901,132,""
268274,"Syndicate Brain Symbiant of the Explorer",180,2,901,132,""
268300,"Syndicate Brain Symbiant of the Grunt",180,2,901,132,""
268286,"Syndicate Brain Symbiant of the Healer",180,2,901,132,""
268276,"Syndicate Brain Symbiant of the Leader",180,2,901,132,""
268278,"Syndicate Brain Symbiant of the Messenger",180,2,901,132,""
268304,"Syndicate Brain Symbiant of the Notum Lord",180,2,901,132,""
268291,"Syndicate Brain Symbiant of the Protector",180,2,901,132,""
268303,"Syndicate Brain Symbiant of the Salesman",180,2,901,132,""
268277,"Syndicate Brain Symbiant of the Thug",180,2,901,132,""
235405,"Unconscious Brain Symbiant, Artillery Unit Aban",1,2,12,1,Artillery
236300,"Unconscious Brain Symbiant, Control Unit Aban",1,2,12,1,Control
235850,"Unconscious Brain Symbiant, Extermination Unit Aban",1,2,12,1,Extermination
235632,"Unconscious Brain Symbiant, Infantry Unit Aban",1,2,12,1,Infantry
236075,"Unconscious Brain Symbiant, Support Unit Aban",1,2,12,1,Support
235458,"Unconscious Chest Symbiant, Artillery Unit Aban",1,4,12,1,Artillery
236350,"Unconscious Chest Symbiant, Control Unit Aban",1,4,12,1,Control
235902,"Unconscious Chest Symbiant, Extermination Unit Aban",1,4,12,1,Extermination
235681,"Unconscious Chest Symbiant, Infantry Unit Aban",1,4,12,1,Infantry
236125,"Unconscious Chest Symbiant, Support Unit Aban",1,4,12,1,Support
235423,"Unconscious Ear Symbiant, Artillery Unit Aban",1,3,12,1,Artillery
236315,"Unconscious Ear Symbiant, Control Unit Aban",1,3,12,1,Control
235867,"Unconscious Ear Symbiant, Extermination Unit Aban",1,3,12,1,Extermination
235647,"Unconscious Ear Symbiant, Infantry Unit Aban",1,3,12,1,Infantry
236092,"Unconscious Ear Symbiant, Support Unit Aban",1,3,12,1,Support
235597,"Unconscious Feet Symbiant, Artillery Unit Aban",1,7,12,1,Artillery
236490,"Unconscious Feet Symbiant, Control Unit Aban",1,7,12,1,Control
236041,"Unconscious Feet Symbiant, Extermination Unit Aban",1,7,12,1,Extermination
235816,"Unconscious Feet Symbiant, Infantry Unit Aban",1,7,12,1,Infantry
236269,"Unconscious Feet Symbiant, Support Unit Aban",1,7,12,1,Support
235476,"Unconscious Left Arm Symbiant, Artillery Unit Aban",1,8,12,1,Artillery
236367,"Unconscious Left Arm Symbiant, Control Unit Aban",1,8,12,1,Control
235919,"Unconscious Left Arm Symbiant, Extermination Unit Aban",1,8,12,1,Extermination
235697,"Unconscious Left Arm Symbiant, Infantry Unit Aban",1,8,12,1,Infantry
236144,"Unconscious Left Arm Symbiant, Support Unit Aban",1,8,12,1,Support
235580,"Unconscious Left Hand Symbiant, Artillery Unit Aban",1,10,12,1,Artillery
236474,"Unconscious Left Hand Symbiant, Control Unit Aban",1,10,12,1,Control
236024,"Unconscious Left Hand Symbiant, Extermination Unit Aban",1,10,12,1,Extermination
235799,"Unconscious Left Hand Symbiant, Infantry Unit Aban",1,10,12,1,Infantry
236253,"Unconscious Left Hand Symbiant, Support Unit Aban",1,10,12,1,Support
235528,"Unconscious Left Wrist Symbiant, Artillery Unit Aban",1,9,12,1,Artillery
236421,"Unconscious Left Wrist Symbiant, Control Unit Aban",1,9,12,1,Control
235970,"Unconscious Left Wrist Symbiant, Extermination Unit Aban",1,9,12,1,Extermination
235747,"Unconscious Left Wrist Symbiant, Infantry Unit Aban",1,9,12,1,Infantry
236201,"Unconscious Left Wrist Symbiant, Support Unit Aban",1,9,12,1,Support
219124,"Unconscious Ocular Symbiant, Artillery Unit Aban",1,1,12,1,Artillery
236285,"Unconscious Ocular Symbiant, Control Unit Aban",1,1,12,1,Control
235834,"Unconscious Ocular Symbiant, Extermination Unit Aban",1,1,12,1,Extermination
235615,"Unconscious Ocular Symbiant, Infantry Unit Aban",1,1,12,1,Infantry
236058,"Unconscious Ocular Symbiant, Support Unit Aban",1,1,12,1,Support
235441,"Unconscious Right Arm Symbiant, Artillery Unit Aban",1,11,12,1,Artillery
236332,"Unconscious Right Arm Symbiant, Control Unit Aban",1,11,12,1,Control
235884,"Unconscious Right Arm Symbiant, Extermination Unit Aban",1,11,12,1,Extermination
235664,"Unconscious Right Arm Symbiant, Infantry Unit Aban",1,11,12,1,Infantry
236109,"Unconscious Right Arm Symbiant, Support Unit Aban",1,11,12,1,Support
235545,"Unconscious Right Hand Symbiant, Artillery Unit Aban",1,13,12,1,Artillery
236438,"Unconscious Right Hand Symbiant, Control Unit Aban",1,13,12,1,Control
235988,"Unconscious Right Hand Symbiant, Extermination Unit Aban",1,13,12,1,Extermination
235764,"Unconscious Right Hand Symbiant, Infantry Unit Aban",1,13,12,1,Infantry
236219,"Unconscious Right Hand Symbiant, Support Unit Aban",1,13,12,1,Support
235493,"Unconscious Right Wrist Symbiant, Artillery Unit Aban",1,12,12,1,Artillery
236385,"Unconscious Right Wrist Symbiant, Control Unit Aban",1,12,12,1,Control
235936,"Unconscious Right Wrist Symbiant, Extermination Unit Aban",1,12,12,1,Extermination
235714,"Unconscious Right Wrist Symbiant, Infantry Unit Aban",1,12,12,1,Infantry
236165,"Unconscious Right Wrist Symbiant, Support Unit Aban",1,12,12,1,Support
235563,"Unconscious Thigh Symbiant, Artillery Unit Aban",1,6,12,1,Artillery
236456,"Unconscious Thigh Symbiant, Control Unit Aban",1,6,12,1,Control
236006,"Unconscious Thigh Symbiant, Extermination Unit Aban",1,6,12,1,Extermination
235782,"Unconscious Thigh Symbiant, Infantry Unit Aban",1,6,12,1,Infantry
236236,"Unconscious Thigh Symbiant, Support Unit Aban",1,6,12,1,Support
235510,"Unconscious Waist Symbiant, Artillery Unit Aban",1,5,12,1,Artillery
236403,"Unconscious Waist Symbiant, Control Unit Aban",1,5,12,1,Control
235953,"Unconscious Waist Symbiant, Extermination Unit Aban",1,5,12,1,Extermination
235730,"Unconscious Waist Symbiant, Infantry Unit Aban",1,5,12,1,Infantry
236184,"Unconscious Waist Symbiant, Support Unit Aban",1,5,12,1,Support
235855,"Vibrating Brain Symbiant, Extermination Unit Aban",90,2,538,66,Extermination
235638,"Vibrating Brain Symbiant, Infantry Unit Aban",90,2,538,66,Infantry
235465,"Vibrating Chest Symbiant, Artillery Unit Aban",90,4,538,66,Artillery
235687,"Vibrating Chest Symbiant, Infantry Unit Aban",90,4,538,66,Infantry
236131,"Vibrating Chest Symbiant, Support Unit Aban",90,4,538,66,Support
235873,"Vibrating Ear Symbiant, Extermination Unit Aban",90,3,538,66,Extermination
235652,"Vibrating Ear Symbiant, Infantry Unit Aban",90,3,538,66,Infantry
236099,"Vibrating Ear Symbiant, Support Unit Aban",90,3,538,66,Support
235604,"Vibrating Feet Symbiant, Artillery Unit Aban",90,7,538,66,Artillery
236047,"Vibrating Feet Symbiant, Extermination Unit Aban",90,7,538,66,Extermination
235822,"Vibrating Feet Symbiant, Infantry Unit Aban",90,7,538,66,Infantry
235484,"Vibrating Left Arm Symbiant, Artillery Unit Aban",90,8,538,66,Artillery
236372,"Vibrating Left Arm Symbiant, Control Unit Aban",90,8,538,66,Control
235925,"Vibrating Left Arm Symbiant, Extermination Unit Aban",90,8,538,66,Extermination
235705,"Vibrating Left Arm Symbiant, Infantry Unit Aban",90,8,538,66,Infantry
235585,"Vibrating Left Hand Symbiant, Artillery Unit Aban",90,10,538,66,Artillery
236480,"Vibrating Left Hand Symbiant, Control Unit Aban",90,10,538,66,Control
236425,"Vibrating Left Wrist Symbiant, Control Unit Aban",90,9,538,66,Control
235975,"Vibrating Left Wrist Symbiant, Extermination Unit Aban",90,9,538,66,Extermination
236209,"Vibrating Left Wrist Symbiant, Support Unit Aban",90,9,538,66,Support
219131,"Vibrating Ocular Symbiant, Artillery Unit Aban",90,1,538,66,Artillery
236340,"Vibrating Right Arm Symbiant, Control Unit Aban",90,11,538,66,Control
235668,"Vibrating Right Arm Symbiant, Infantry Unit Aban",90,11,538,66,Infantry
236225,"Vibrating Right Hand Symbiant, Support Unit Aban",90,13,538,66,Support
236392,"Vibrating Right Wrist Symbiant, Control Unit Aban",90,12,538,66,Control
235945,"Vibrating Right Wrist Symbiant, Extermination Unit Aban",90,12,538,66,Extermination
236463,"Vibrating Thigh Symbiant, Control Unit Aban",90,6,538,66,Control
236013,"Vibrating Thigh Symbiant, Extermination Unit Aban",90,6,538,66,Extermination
235787,"Vibrating Thigh Symbiant, Infantry Unit Aban",90,6,538,66,Infantry
235516,"Vibrating Waist Symbiant, Artillery Unit Aban",90,5,538,66,Artillery
235959,"Vibrating Waist Symbiant, Extermination Unit Aban",90,5,538,66,Extermination
235863,"Vigorous Brain Symbiant, Extermination Unit Aban",230,2,1470,168,Extermination
236087,"Vigorous Brain Symbiant, Support Unit Aban",230,2,1470,168,Support
235880,"Vigorous Ear Symbiant, Extermination Unit Aban",230,3,1470,168,Extermination
235489,"Vigorous Left Arm Symbiant, Artillery Unit Aban",230,8,1470,168,Artillery
236379,"Vigorous Left Arm Symbiant, Control Unit Aban",230,8,1470,168,Control
235812,"Vigorous Left Hand Symbiant, Infantry Unit Aban",230,10,1470,168,Infantry
235540,"Vigorous Left Wrist Symbiant, Artillery Unit Aban",230,9,1470,168,Artillery
236432,"Vigorous Left Wrist Symbiant, Control Unit Aban",230,9,1470,168,Control
219137,"Vigorous Ocular Symbiant, Artillery Unit Aban",230,1,1470,168,Artillery
235627,"Vigorous Ocular Symbiant, Infantry Unit Aban",230,1,1470,168,Infantry
236345,"Vigorous Right Arm Symbiant, Control Unit Aban",230,11,1470,168,Control
235677,"Vigorous Right Arm Symbiant, Infantry Unit Aban",230,11,1470,168,Infantry
235559,"Vigorous Right Hand Symbiant, Artillery Unit Aban",230,13,1470,168,Artillery
236003,"Vigorous Right Hand Symbiant, Extermination Unit Aban",230,13,1470,168,Extermination
236232,"Vigorous Right Hand Symbiant, Support Unit Aban",230,13,1470,168,Support
235505,"Vigorous Right Wrist Symbiant, Artillery Unit Aban",230,12,1470,168,Artillery
236398,"Vigorous Right Wrist Symbiant, Control Unit Aban",230,12,1470,168,Control
235950,"Vigorous Right Wrist Symbiant, Extermination Unit Aban",230,12,1470,168,Extermination
236181,"Vigorous Right Wrist Symbiant, Support Unit Aban",230,12,1470,168,Support
235574,"Vigorous Thigh Symbiant, Artillery Unit Aban",230,6,1470,168,Artillery
236248,"Vigorous Thigh Symbiant, Support Unit Aban",230,6,1470,168,Support
235963,"Vigorous Waist Symbiant, Extermination Unit Aban",230,5,1470,168,Extermination
235743,"Vigorous Waist Symbiant, Infantry Unit Aban",230,5,1470,168,Infantry
235420,"Vital Brain Symbiant, Artillery Unit Aban",260,2,1797,190,Artillery
236089,"Vital Brain Symbiant, Support Unit Aban",260,2,1797,190,Support
235473,"Vital Chest Symbiant, Artillery Unit Aban",260,4,1797,190,Artillery
235916,"Vital Chest Symbiant, Extermination Unit Aban",260,4,1797,190,Extermination
235694,"Vital Chest Symbiant, Infantry Unit Aban",260,4,1797,190,Infantry
236140,"Vital Chest Symbiant, Support Unit Aban",260,4,1797,190,Support
235438,"Vital Ear Symbiant, Artillery Unit Aban",260,3,1797,190,Artillery
236329,"Vital Ear Symbiant, Control Unit Aban",260,3,1797,190,Control
236054,"Vital Feet Symbiant, Extermination Unit Aban",260,7,1797,190,Extermination
235830,"Vital Feet Symbiant, Infantry Unit Aban",260,7,1797,190,Infantry
236382,"Vital Left Arm Symbiant, Control Unit Aban",260,8,1797,190,Control
235711,"Vital Left Arm Symbiant, Infantry Unit Aban",260,8,1797,190,Infantry
236161,"Vital Left Arm Symbiant, Support Unit Aban",260,8,1797,190,Support
235594,"Vital Left Hand Symbiant, Artillery Unit Aban",260,10,1797,190,Artillery
236435,"Vital Left Wrist Symbiant, Control Unit Aban",260,9,1797,190,Control
235629,"Vital Ocular Symbiant, Infantry Unit Aban",260,1,1797,190,Infantry
236073,"Vital Ocular Symbiant, Support Unit Aban",260,1,1797,190,Support
236347,"Vital Right Arm Symbiant, Control Unit Aban",260,11,1797,190,Control
235898,"Vital Right Arm Symbiant, Extermination Unit Aban",260,11,1797,190,Extermination
236121,"Vital Right Arm Symbiant, Support Unit Aban",260,11,1797,190,Support
235779,"Vital Right Hand Symbiant, Infantry Unit Aban",260,13,1797,190,Infantry
236233,"Vital Right Hand Symbiant, Support Unit Aban",260,13,1797,190,Support
236399,"Vital Right Wrist Symbiant, Control Unit Aban",260,12,1797,190,Control
235726,"Vital Right Wrist Symbiant, Infantry Unit Aban",260,12,1797,190,Infantry
236182,"Vital Right Wrist Symbiant, Support Unit Aban",260,12,1797,190,Support
235796,"Vital Thigh Symbiant, Infantry Unit Aban",260,6,1797,190,Infantry
235524,"Vital Waist Symbiant, Artillery Unit Aban",260,5,1797,190,Artillery
236418,"Vital Waist Symbiant, Control Unit Aban",260,5,1797,190,Control
235966,"Vital Waist Symbiant, Extermination Unit Aban",260,5,1797,190,Extermination
236308,"Working Brain Symbiant, Control Unit Aban",160,2,951,117,Control
235642,"Working Brain Symbiant, Infantry Unit Aban",160,2,951,117,Infantry
236083,"Working Brain Symbiant, Support Unit Aban",160,2,951,117,Support
236135,"Working Chest Symbiant, Support Unit Aban",160,4,951,117,Support
236324,"Working Ear Symbiant, Control Unit Aban",160,3,951,117,Control
235875,"Working Ear Symbiant, Extermination Unit Aban",160,3,951,117,Extermination
235656,"Working Ear Symbiant, Infantry Unit Aban",160,3,951,117,Infantry
236103,"Working Ear Symbiant, Support Unit Aban",160,3,951,117,Support
235606,"Working Feet Symbiant, Artillery Unit Aban",160,7,951,117,Artillery
236499,"Working Feet Symbiant, Control Unit Aban",160,7,951,117,Control
235826,"Working Feet Symbiant, Infantry Unit Aban",160,7,951,117,Infantry
235928,"Working Left Arm Symbiant, Extermination Unit Aban",160,8,951,117,Extermination
236484,"Working Left Hand Symbiant, Control Unit Aban",160,10,951,117,Control
235809,"Working Left Hand Symbiant, Infantry Unit Aban",160,10,951,117,Infantry
235758,"Working Left Wrist Symbiant, Infantry Unit Aban",160,9,951,117,Infantry
236214,"Working Left Wrist Symbiant, Support Unit Aban",160,9,951,117,Support
236293,"Working Ocular Symbiant, Control Unit Aban",160,1,951,117,Control
236068,"Working Ocular Symbiant, Support Unit Aban",160,1,951,117,Support
235453,"Working Right Arm Symbiant, Artillery Unit Aban",160,11,951,117,Artillery
236115,"Working Right Arm Symbiant, Support Unit Aban",160,11,951,117,Support
235555,"Working Right Hand Symbiant, Artillery Unit Aban",160,13,951,117,Artillery
236449,"Working Right Hand Symbiant, Control Unit Aban",160,13,951,117,Control
235998,"Working Right Hand Symbiant, Extermination Unit Aban",160,13,951,117,Extermination
235774,"Working Right Hand Symbiant, Infantry Unit Aban",160,13,951,117,Infantry
235948,"Working Right Wrist Symbiant, Extermination Unit Aban",160,12,951,117,Extermination
236177,"Working Right Wrist Symbiant, Support Unit Aban",160,12,951,117,Support
236016,"Working Thigh Symbiant, Extermination Unit Aban",160,6,951,117,Extermination
235791,"Working Thigh Symbiant, Infantry Unit Aban",160,6,951,117,Infantry
235520,"Working Waist Symbiant, Artillery Unit Aban",160,5,951,117,Artillery
278944,"Xan Brain Symbiant, Artillery Unit Alpha",300,2,2088,219,Artillery
278892,"Xan Brain Symbiant, Artillery Unit Beta",300,2,1870,201,Artillery
278957,"Xan Brain Symbiant, Control Unit Alpha",300,2,2088,219,Control
279009,"Xan Brain Symbiant, Control Unit Beta",300,2,1870,201,Control
278970,"Xan Brain Symbiant, Extermination Unit Alpha",300,2,2088,219,Extermination
279022,"Xan Brain Symbiant, Extermination Unit Beta",300,2,1870,201,Extermination
278983,"Xan Brain Symbiant, Infantry Unit Alpha",300,2,2088,219,Infantry
279035,"Xan Brain Symbiant, Infantry Unit Beta",300,2,1870,201,Infantry
278996,"Xan Brain Symbiant, Support Unit Alpha",300,2,2088,219,Support
279048,"Xan Brain Symbiant, Support Unit Beta",300,2,1870,201,Support
278947,"Xan Chest Symbiant, Artillery Unit Alpha",300,4,2088,219,Artillery
278895,"Xan Chest Symbiant, Artillery Unit Beta",300,4,1870,201,Artillery
278960,"Xan Chest Symbiant, Control Unit Alpha",300,4,2088,219,Control
279012,"Xan Chest Symbiant, Control Unit Beta",300,4,1870,201,Control
278973,"Xan Chest Symbiant, Extermination Unit Alpha",300,4,2088,219,Extermination
279025,"Xan Chest Symbiant, Extermination Unit Beta",300,4,1870,201,Extermination
278986,"Xan Chest Symbiant, Infantry Unit Alpha",300,4,2088,219,Infantry
279038,"Xan Chest Symbiant, Infantry Unit Beta",300,4,1870,201,Infantry
278999,"Xan Chest Symbiant, Support Unit Alpha",300,4,2088,219,Support
279051,"Xan Chest Symbiant, Support Unit Beta",300,4,1870,201,Support
278946,"Xan Ear Symbiant, Artillery Unit Alpha",300,3,2088,219,Artillery
278894,"Xan Ear Symbiant, Artillery Unit Beta",300,3,1870,201,Artillery
278959,"Xan Ear Symbiant, Control Unit Alpha",300,3,2088,219,Control
279011,"Xan Ear Symbiant, Control Unit Beta",300,3,1870,201,Control
278972,"Xan Ear Symbiant, Extermination Unit Alpha",300,3,2088,219,Extermination
279024,"Xan Ear Symbiant, Extermination Unit Beta",300,3,1870,201,Extermination
278985,"Xan Ear Symbiant, Infantry Unit Alpha",300,3,2088,219,Infantry
279037,"Xan Ear Symbiant, Infantry Unit Beta",300,3,1870,201,Infantry
278998,"Xan Ear Symbiant, Support Unit Alpha",300,3,2088,219,Support
279050,"Xan Ear Symbiant, Support Unit Beta",300,3,1870,201,Support
278956,"Xan Feet Symbiant, Artillery Unit Alpha",300,7,2088,219,Artillery
278904,"Xan Feet Symbiant, Artillery Unit Beta",300,7,1870,201,Artillery
278969,"Xan Feet Symbiant, Control Unit Alpha",300,7,2088,219,Control
279021,"Xan Feet Symbiant, Control Unit Beta",300,7,1870,201,Control
278982,"Xan Feet Symbiant, Extermination Unit Alpha",300,7,2088,219,Extermination
279034,"Xan Feet Symbiant, Extermination Unit Beta",300,7,1870,201,Extermination
278995,"Xan Feet Symbiant, Infantry Unit Alpha",300,7,2088,219,Infantry
279047,"Xan Feet Symbiant, Infantry Unit Beta",300,7,1870,201,Infantry
279008,"Xan Feet Symbiant, Support Unit Alpha",300,7,2088,219,Support
279060,"Xan Feet Symbiant, Support Unit Beta",300,7,1870,201,Support
278948,"Xan Left Arm Symbiant, Artillery Unit Alpha",300,8,2088,219,Artillery
278896,"Xan Left Arm Symbiant, Artillery Unit Beta",300,8,1870,201,Artillery
278961,"Xan Left Arm Symbiant, Control Unit Alpha",300,8,2088,219,Control
279013,"Xan Left Arm Symbiant, Control Unit Beta",300,8,1870,201,Control
278974,"Xan Left Arm Symbiant, Extermination Unit Alpha",300,8,2088,219,Extermination
279026,"Xan Left Arm Symbiant, Extermination Unit Beta",300,8,1870,201,Extermination
278987,"Xan Left Arm Symbiant, Infantry Unit Alpha",300,8,2088,219,Infantry
279039,"Xan Left Arm Symbiant, Infantry Unit Beta",300,8,1870,201,Infantry
279000,"Xan Left Arm Symbiant, Support Unit Alpha",300,8,2088,219,Support
279052,"Xan Left Arm Symbiant, Support Unit Beta",300,8,1870,201,Support
278949,"Xan Left Hand Symbiant, Artillery Unit Alpha",300,10,2088,219,Artillery
278897,"Xan Left Hand Symbiant, Artillery Unit Beta",300,10,1870,201,Artillery
278962,"Xan Left Hand Symbiant, Control Unit Alpha",300,10,2088,219,Control
279014,"Xan Left Hand Symbiant, Control Unit Beta",300,10,1870,201,Control
278975,"Xan Left Hand Symbiant, Extermination Unit Alpha",300,10,2088,219,Extermination
