# table: implant_matrix
id,shining_id,bright_id,faded_id,ability_id,treat_ql1,ability_ql1,treat_ql200,ability_ql200,treat_ql201,ability_ql201,treat_ql300,ability_ql300
9201,34,90,29,17,11,16,1005,414,1001,426,2051,1095
9202,101,80,39,21,11,16,1005,464,1001,476,2051,1231
9203,49,55,68,17,11,6,951,404,1001,426,2051,1095
9204,12,58,65,20,11,6,951,404,1001,426,2051,1095
9205,36,46,103,17,11,16,1005,414,1001,426,2051,1095
9206,83,0,73,17,11,6,951,404,1001,426,2051,1095
9207,0,35,63,17,11,6,951,404,1001,426,2051,1095
9208,94,32,2,16,11,16,1005,464,1001,476,2051,1231
9209,38,0,21,17,11,6,951,404,1001,426,2051,1095
9210,98,31,18,16,11,16,1005,464,1001,476,2051,1231
9211,0,0,69,17,11,6,951,404,1001,426,2051,1095
9212,84,67,71,20,11,6,951,404,1001,426,2051,1095
9213,98,13,34,16,11,16,1005,464,1001,476,2051,1231
9214,45,0,80,17,11,6,951,404,1001,426,2051,1095
9215,69,33,45,17,11,6,951,404,1001,426,2051,1095
9216,8,53,21,17,11,6,951,404,1001,426,2051,1095
9217,96,31,53,16,11,16,1005,464,1001,476,2051,1231
9218,80,79,64,17,11,6,951,404,1001,426,2051,1095
9219,108,70,54,21,11,16,1005,464,1001,476,2051,1231
9220,55,3,98,17,11,16,1005,414,1001,426,2051,1095
9221,102,108,39,21,11,16,1005,464,1001,476,2051,1231
9222,67,2,95,17,11,16,1005,414,1001,426,2051,1095
9223,0,101,25,21,11,16,1005,464,1001,476,2051,1231
9224,68,0,75,17,11,6,951,404,1001,426,2051,1095
9225,83,35,12,20,11,6,951,404,1001,426,2051,1095
9226,0,37,0,17,11,6,951,404,1001,426,2051,1095
9227,39,19,34,17,11,6,951,404,1001,426,2051,1095
9228,38,34,0,17,11,6,951,404,1001,426,2051,1095
9229,65,25,36,20,11,6,951,404,1001,426,2051,1095
9230,27,36,93,18,11,16,1005,414,1001,426,2051,1095
9231,31,26,80,20,11,6,951,404,1001,426,2051,1095
9232,89,15,0,17,11,16,1005,414,1001,426,2051,1095
9233,97,40,57,16,11,16,1005,464,1001,476,2051,1231
9234,0,0,53,19,11,6,951,404,1001,426,2051,1095
9235,50,97,102,17,11,16,1005,414,1001,426,2051,1095
9236,65,47,7,20,11,6,951,404,1001,426,2051,1095
9237,60,54,32,17,11,6,951,404,1001,426,2051,1095
9238,80,13,20,17,11,6,951,404,1001,426,2051,1095
9239,100,9,30,16,11,16,1005,464,1001,476,2051,1231
9240,102,93,39,21,11,16,1005,464,1001,476,2051,1231
9241,95,40,8,16,11,16,1005,464,1001,476,2051,1231
9242,8,0,50,17,11,6,951,404,1001,426,2051,1095
9243,17,11,14,20,11,6,951,404,1001,426,2051,1095
9244,80,19,64,17,11,6,951,404,1001,426,2051,1095
9245,38,85,79,20,11,6,951,404,1001,426,2051,1095
9246,65,47,22,20,11,6,951,404,1001,426,2051,1095
9247,19,43,7,18,11,6,951,404,1001,426,2051,1095
9248,68,81,79,17,11,6,951,404,1001,426,2051,1095
9249,30,71,46,18,11,6,951,404,1001,426,2051,1095
9250,70,33,97,17,11,16,1005,414,1001,426,2051,1095
9251,28,88,0,16,11,16,1005,464,1001,476,2051,1231
9252,4,14,55,16,11,6,951,404,1001,426,2051,1095
9253,81,22,71,19,11,6,951,404,1001,426,2051,1095
9254,68,37,60,17,11,6,951,404,1001,426,2051,1095
9255,95,19,0,18,11,16,1005,414,1001,426,2051,1095
9256,0,95,102,16,11,16,1005,464,1001,476,2051,1231
9257,89,0,58,20,11,16,1005,414,1001,426,2051,1095
9258,45,22,82,19,11,6,951,404,1001,426,2051,1095
9259,12,17,55,20,11,6,951,404,1001,426,2051,1095
9260,32,58,69,17,11,6,951,404,1001,426,2051,1095
9261,78,28,0,17,11,6,951,404,1001,426,2051,1095
9262,80,0,20,18,11,6,951,404,1001,426,2051,1095
9263,72,26,82,21,11,6,951,404,1001,426,2051,1095
9264,38,37,63,20,11,6,951,404,1001,426,2051,1095
9265,73,50,13,17,11,6,951,404,1001,426,2051,1095
9266,104,95,68,21,11,16,1005,464,1001,476,2051,1231
9267,58,24,87,17,11,16,1005,414,1001,426,2051,1095
9268,53,67,71,19,11,6,951,404,1001,426,2051,1095
9269,108,55,0,17,11,16,1005,414,1001,426,2051,1095
9270,29,107,39,17,11,16,1005,414,1001,426,2051,1095
9271,0,68,96,17,11,16,1005,414,1001,426,2051,1095
9272,26,49,21,19,11,6,951,404,1001,426,2051,1095
9273,80,40,53,17,11,6,951,404,1001,426,2051,1095
9274,65,71,27,20,11,6,951,404,1001,426,2051,1095
9275,0,103,19,21,11,16,1005,464,1001,476,2051,1231
9276,86,40,64,19,11,6,951,404,1001,426,2051,1095
9277,75,102,87,17,11,16,1005,414,1001,426,2051,1095
9278,95,19,57,16,11,16,1005,464,1001,476,2051,1231
9279,35,90,69,17,11,16,1005,414,1001,426,2051,1095
9280,28,105,87,17,11,16,1005,414,1001,426,2051,1095
9281,96,60,8,16,11,16,1005,464,1001,476,2051,1231
9282,83,81,9,20,11,6,951,404,1001,426,2051,1095
9283,56,0,0,20,11,6,951,404,1001,426,2051,1095
9284,91,0,0,20,11,16,1005,414,1001,426,2051,1095
9285,98,13,20,16,11,16,1005,464,1001,476,2051,1231
9286,0,31,0,18,11,6,951,404,1001,426,2051,1095
9287,9,58,0,17,11,6,951,404,1001,426,2051,1095
9288,20,0,83,17,11,6,951,404,1001,426,2051,1095
9289,69,68,0,17,11,6,951,404,1001,426,2051,1095
9290,96,19,26,16,11,16,1005,464,1001,476,2051,1231
9291,98,73,20,16,11,16,1005,464,1001,476,2051,1231
9292,82,72,0,21,11,6,951,404,1001,426,2051,1095
9293,82,85,50,19,11,6,951,404,1001,426,2051,1095
9294,83,37,0,21,11,6,951,404,1001,426,2051,1095
9295,95,73,8,16,11,16,1005,464,1001,476,2051,1231
9296,51,22,83,21,11,6,951,404,1001,426,2051,1095
9297,96,40,26,16,11,16,1005,464,1001,476,2051,1231
9298,42,36,6,18,11,6,951,404,1001,426,2051,1095
9299,70,50,0,17,11,6,951,404,1001,426,2051,1095
9300,97,48,81,16,11,16,1005,464,1001,476,2051,1231
9301,91,83,85,21,11,16,1005,464,1001,476,2051,1231
9302,82,51,60,19,11,6,951,404,1001,426,2051,1095
9303,56,82,84,20,11,6,951,404,1001,426,2051,1095
9304,25,76,70,17,11,6,951,404,1001,426,2051,1095
9305,0,43,27,21,11,6,951,404,1001,426,2051,1095
9306,17,6,22,20,11,6,951,404,1001,426,2051,1095
9307,25,46,11,17,11,6,951,404,1001,426,2051,1095
9308,11,36,109,18,11,16,1005,414,1001,426,2051,1095
9309,89,59,78,20,11,16,1005,464,1001,476,2051,1231
9310,68,37,79,17,11,6,951,404,1001,426,2051,1095
9311,0,56,9,20,11,6,951,404,1001,426,2051,1095
9312,71,41,72,21,11,6,951,404,1001,426,2051,1095
9313,65,71,22,20,11,6,951,404,1001,426,2051,1095
9314,78,112,11,18,11,6,951,404,1001,426,2051,1095
9315,43,0,83,17,11,6,951,404,1001,426,2051,1095
9316,107,55,105,21,11,16,1005,464,1001,476,2051,1231
9317,39,32,18,17,11,6,951,404,1001,426,2051,1095
9318,80,60,53,17,11,6,951,404,1001,426,2051,1095
9319,82,20,79,19,11,6,951,404,1001,426,2051,1095
9320,14,77,58,16,11,6,951,404,1001,426,2051,1095
9321,98,32,8,16,11,16,1005,464,1001,476,2051,1231
9322,60,8,96,17,11,16,1005,414,1001,426,2051,1095
9323,90,15,78,20,11,16,1005,464,1001,476,2051,1231
9324,79,67,83,19,11,6,951,404,1001,426,2051,1095
9325,19,43,52,18,11,6,951,404,1001,426,2051,1095
9326,71,41,112,21,11,6,951,404,1001,426,2051,1095
9327,6,112,11,18,11,6,951,404,1001,426,2051,1095
9328,112,26,71,18,11,6,951,404,1001,426,2051,1095
9329,76,41,48,18,11,6,951,404,1001,426,2051,1095
9330,21,101,0,21,11,16,1005,464,1001,476,2051,1231
9331,107,95,106,21,11,16,1005,464,1001,476,2051,1231
9332,108,70,101,21,11,16,1005,464,1001,476,2051,1231
9333,26,56,73,19,11,6,951,404,1001,426,2051,1095
9334,70,2,0,16,11,6,951,404,1001,426,2051,1095
9335,100,60,53,16,11,16,1005,464,1001,476,2051,1231
9336,22,41,51,21,11,6,951,404,1001,426,2051,1095
9337,6,112,103,18,11,16,1005,414,1001,426,2051,1095
9338,18,38,0,20,11,6,951,404,1001,426,2051,1095
9339,82,66,0,19,11,6,951,404,1001,426,2051,1095
9340,99,13,34,16,11,16,1005,464,1001,476,2051,1231
9341,68,53,50,17,11,6,951,404,1001,426,2051,1095
9342,67,2,49,17,11,6,951,404,1001,426,2051,1095
9343,19,43,76,18,11,6,951,404,1001,426,2051,1095
9344,82,57,63,19,11,6,951,404,1001,426,2051,1095
9345,47,10,51,18,11,6,951,404,1001,426,2051,1095
9346,109,112,108,21,11,16,1005,464,1001,476,2051,1231
9347,0,66,0,17,11,6,951,404,1001,426,2051,1095
9348,79,86,71,19,11,6,951,404,1001,426,2051,1095
9349,37,0,83,17,11,6,951,404,1001,426,2051,1095
9350,8,56,60,17,11,6,951,404,1001,426,2051,1095
9351,65,6,0,18,11,6,951,404,1001,426,2051,1095
9352,38,81,75,20,11,6,951,404,1001,426,2051,1095
9353,3,89,69,17,11,16,1005,414,1001,426,2051,1095
9354,59,0,0,20,11,6,951,404,1001,426,2051,1095
9355,97,48,18,16,11,16,1005,464,1001,476,2051,1231
9356,96,79,16,16,11,16,1005,464,1001,476,2051,1231
9357,64,38,71,19,11,6,951,404,1001,426,2051,1095
9358,19,42,5,18,11,6,951,404,1001,426,2051,1095
9359,105,108,19,21,11,16,1005,464,1001,476,2051,1231
9360,95,0,34,18,11,16,1005,414,1001,426,2051,1095
9361,47,0,0,16,11,6,951,404,1001,426,2051,1095
9362,39,40,16,17,11,6,951,404,1001,426,2051,1095
9363,98,73,2,16,11,16,1005,464,1001,476,2051,1231
9364,100,9,8,16,11,16,1005,464,1001,476,2051,1231
9365,86,32,35,19,11,6,951,404,1001,426,2051,1095
9366,94,13,67,16,11,16,1005,464,1001,476,2051,1231
9367,51,38,0,20,11,6,951,404,1001,426,2051,1095
9368,96,31,20,16,11,16,1005,464,1001,476,2051,1231
9369,33,0,29,20,11,6,951,404,1001,426,2051,1095
9370,55,50,0,17,11,6,951,404,1001,426,2051,1095
9371,80,9,64,17,11,6,951,404,1001,426,2051,1095
9372,86,19,64,19,11,6,951,404,1001,426,2051,1095
9373,27,36,4,18,11,6,951,404,1001,426,2051,1095
9374,40,67,82,19,11,6,951,404,1001,426,2051,1095
9375,97,73,0,17,11,16,1005,414,1001,426,2051,1095
9376,65,47,76,20,11,6,951,404,1001,426,2051,1095
9377,83,49,12,20,11,6,951,404,1001,426,2051,1095
9378,84,26,83,20,11,6,951,404,1001,426,2051,1095
9379,7,46,11,18,11,6,951,404,1001,426,2051,1095
9380,107,69,105,21,11,16,1005,464,1001,476,2051,1231
9381,65,0,27,18,11,6,951,404,1001,426,2051,1095
9382,73,2,97,17,11,16,1005,414,1001,426,2051,1095
9383,82,18,0,19,11,6,951,404,1001,426,2051,1095
9384,70,3,100,17,11,16,1005,414,1001,426,2051,1095
9385,12,90,29,20,11,16,1005,414,1001,426,2051,1095
9386,94,40,81,16,11,16,1005,464,1001,476,2051,1231
9387,66,0,83,17,11,6,951,404,1001,426,2051,1095
9388,82,64,40,19,11,6,951,404,1001,426,2051,1095
9389,18,52,0,21,11,6,951,404,1001,426,2051,1095
9390,99,60,81,16,11,16,1005,464,1001,476,2051,1231
9391,100,79,26,16,11,16,1005,464,1001,476,2051,1231
9392,99,32,64,16,11,16,1005,464,1001,476,2051,1231
9393,56,83,62,20,11,6,951,404,1001,426,2051,1095
9394,0,43,46,21,11,6,951,404,1001,426,2051,1095
9395,108,69,68,21,11,16,1005,464,1001,476,2051,1231
9396,19,11,28,18,11,6,951,404,1001,426,2051,1095
9397,82,51,9,19,11,6,951,404,1001,426,2051,1095
9398,39,0,0,18,11,6,951,404,1001,426,2051,1095
9399,0,75,100,17,11,16,1005,414,1001,426,2051,1095
9400,0,85,40,20,11,6,951,404,1001,426,2051,1095
9401,68,66,63,17,11,6,951,404,1001,426,2051,1095
9402,67,16,96,17,11,16,1005,414,1001,426,2051,1095
9403,0,16,0,17,11,6,951,404,1001,426,2051,1095
9404,90,65,0,20,11,16,1005,414,1001,426,2051,1095
9405,94,32,3,16,11,16,1005,464,1001,476,2051,1231
9406,47,0,48,17,11,6,951,404,1001,426,2051,1095
9407,48,0,65,20,11,6,951,404,1001,426,2051,1095
9408,87,75,99,21,11,16,1005,414,1001,426,2051,1095
9409,80,79,18,17,11,6,951,404,1001,426,2051,1095
9410,94,48,3,16,11,16,1005,464,1001,476,2051,1231
9411,42,61,72,18,11,6,951,404,1001,426,2051,1095
9412,82,37,12,19,11,6,951,404,1001,426,2051,1095
9413,51,86,83,21,11,6,951,404,1001,426,2051,1095
9414,77,0,65,20,11,6,951,404,1001,426,2051,1095
9415,60,75,95,17,11,16,1005,414,1001,426,2051,1095
9416,38,18,75,20,11,6,951,404,1001,426,2051,1095
9417,82,20,12,19,11,6,951,404,1001,426,2051,1095
9418,30,25,74,18,11,6,951,404,1001,426,2051,1095
9419,15,0,29,20,11,6,951,404,1001,426,2051,1095
9420,97,73,26,16,11,16,1005,464,1001,476,2051,1231
9421,0,71,74,21,11,6,951,404,1001,426,2051,1095
9422,21,106,0,21,11,16,1005,464,1001,476,2051,1231
9423,72,86,80,21,11,6,951,404,1001,426,2051,1095
9424,75,105,25,17,11,16,1005,414,1001,426,2051,1095
9425,112,22,0,21,11,6,951,404,1001,426,2051,1095
9426,39,60,53,17,11,6,951,404,1001,426,2051,1095
9427,82,37,63,19,11,6,951,404,1001,426,2051,1095
9428,97,79,64,16,11,16,1005,464,1001,476,2051,1231
9429,86,40,67,19,11,6,951,404,1001,426,2051,1095
9430,68,20,60,17,11,6,951,404,1001,426,2051,1095
9431,0,91,100,21,11,16,1005,464,1001,476,2051,1231
9432,66,26,71,19,11,6,951,404,1001,426,2051,1095
9433,90,77,41,20,11,16,1005,464,1001,476,2051,1231
9434,22,10,112,21,11,6,951,404,1001,426,2051,1095
9435,8,62,9,17,11,6,951,404,1001,426,2051,1095
9436,97,13,26,16,11,16,1005,464,1001,476,2051,1231
9437,87,0,45,21,11,16,1005,414,1001,426,2051,1095
9438,68,20,21,17,11,6,951,404,1001,426,2051,1095
9439,59,58,44,16,11,6,951,404,1001,426,2051,1095
9440,56,63,62,20,11,6,951,404,1001,426,2051,1095
9441,86,48,30,19,11,6,951,404,1001,426,2051,1095
9442,107,0,0,21,11,16,1005,414,1001,426,2051,1095
9443,100,31,2,16,11,16,1005,464,1001,476,2051,1231
9444,98,32,67,16,11,16,1005,464,1001,476,2051,1231
9445,95,40,30,16,11,16,1005,464,1001,476,2051,1231
9446,94,40,35,16,11,16,1005,464,1001,476,2051,1231
9447,107,95,105,21,11,16,1005,464,1001,476,2051,1231
9448,95,74,16,16,11,16,1005,464,1001,476,2051,1231
9449,83,66,12,20,11,6,951,404,1001,426,2051,1095
9450,16,14,0,16,11,6,951,404,1001,426,2051,1095
9451,0,79,34,19,11,6,951,404,1001,426,2051,1095
9452,8,0,12,17,11,6,951,404,1001,426,2051,1095
9453,70,16,96,17,11,16,1005,414,1001,426,2051,1095
9454,94,9,8,16,11,16,1005,464,1001,476,2051,1231
9455,77,78,69,18,11,6,951,404,1001,426,2051,1095
9456,50,99,54,17,11,16,1005,414,1001,426,2051,1095
9457,57,52,80,19,11,6,951,404,1001,426,2051,1095
9458,96,9,0,17,11,16,1005,414,1001,426,2051,1095
9459,12,17,0,20,11,6,951,404,1001,426,2051,1095
9460,13,38,56,20,11,6,951,404,1001,426,2051,1095
9461,87,68,49,21,11,16,1005,414,1001,426,2051,1095
9462,99,9,20,16,11,16,1005,464,1001,476,2051,1231
9463,8,35,12,17,11,6,951,404,1001,426,2051,1095
9464,38,44,79,20,11,6,951,404,1001,426,2051,1095
9465,60,2,96,17,11,16,1005,414,1001,426,2051,1095
9466,97,29,30,16,11,16,1005,464,1001,476,2051,1231
9467,97,32,35,16,11,16,1005,464,1001,476,2051,1231
9468,78,0,42,18,11,6,951,404,1001,426,2051,1095
9469,69,33,100,17,11,16,1005,414,1001,426,2051,1095
9470,8,51,0,21,11,6,951,404,1001,426,2051,1095
9471,38,51,21,20,11,6,951,404,1001,426,2051,1095
9472,14,15,78,16,11,6,951,404,1001,426,2051,1095
9473,47,41,93,18,11,16,1005,414,1001,426,2051,1095
9474,5,0,69,20,11,6,951,404,1001,426,2051,1095
9475,34,87,0,21,11,16,1005,414,1001,426,2051,1095
9476,0,27,104,18,11,16,1005,414,1001,426,2051,1095
9477,0,0,97,16,11,16,1005,464,1001,476,2051,1231
9478,0,60,2,17,11,6,951,404,1001,426,2051,1095
9479,95,79,35,16,11,16,1005,464,1001,476,2051,1231
9480,0,0,60,17,11,6,951,404,1001,426,2051,1095
9481,0,71,7,21,11,6,951,404,1001,426,2051,1095
9482,42,61,93,18,11,16,1005,414,1001,426,2051,1095
9483,3,58,44,17,11,6,951,404,1001,426,2051,1095
9484,49,96,101,17,11,16,1005,414,1001,426,2051,1095
9485,39,19,30,17,11,6,951,404,1001,426,2051,1095
9486,103,0,0,21,11,16,1005,414,1001,426,2051,1095
9487,38,35,9,20,11,6,951,404,1001,426,2051,1095
9488,35,89,55,17,11,16,1005,414,1001,426,2051,1095
9489,80,40,26,17,11,6,951,404,1001,426,2051,1095
9490,93,27,42,19,11,16,1005,464,1001,476,2051,1231
9491,37,0,80,17,11,6,951,404,1001,426,2051,1095
9492,0,47,33,18,11,6,951,404,1001,426,2051,1095
9493,19,0,10,18,11,6,951,404,1001,426,2051,1095
9494,77,78,0,18,11,6,951,404,1001,426,2051,1095
9495,49,45,0,19,11,6,951,404,1001,426,2051,1095
9496,100,32,8,16,11,16,1005,464,1001,476,2051,1231
9497,37,86,83,21,11,6,951,404,1001,426,2051,1095
9498,0,44,12,19,11,6,951,404,1001,426,2051,1095
9499,107,97,102,21,11,16,1005,464,1001,476,2051,1231
9500,39,73,26,17,11,6,951,404,1001,426,2051,1095
9501,39,60,0,17,11,6,951,404,1001,426,2051,1095
9502,0,61,112,19,11,6,951,404,1001,426,2051,1095
9503,92,82,38,20,11,16,1005,464,1001,476,2051,1231
9504,105,109,19,21,11,16,1005,464,1001,476,2051,1231
9505,95,19,2,16,11,16,1005,464,1001,476,2051,1231
9506,104,96,0,16,11,16,1005,464,1001,476,2051,1231
9507,95,32,64,16,11,16,1005,464,1001,476,2051,1231
9508,11,61,109,18,11,16,1005,414,1001,426,2051,1095
9509,94,9,53,16,11,16,1005,464,1001,476,2051,1231
9510,83,0,9,17,11,6,951,404,1001,426,2051,1095
9511,70,33,49,17,11,6,951,404,1001,426,2051,1095
9512,96,29,26,16,11,16,1005,464,1001,476,2051,1231
9513,88,5,0,17,11,16,1005,414,1001,426,2051,1095
9514,40,26,56,19,11,6,951,404,1001,426,2051,1095
9515,0,26,71,19,11,6,951,404,1001,426,2051,1095
9516,37,0,71,17,11,6,951,404,1001,426,2051,1095
9517,88,59,78,16,11,16,1005,464,1001,476,2051,1231
9518,0,8,0,17,11,6,951,404,1001,426,2051,1095
9519,46,101,25,17,11,16,1005,414,1001,426,2051,1095
9520,63,38,83,19,11,6,951,404,1001,426,2051,1095
9521,68,64,40,17,11,6,951,404,1001,426,2051,1095
9522,73,16,98,17,11,16,1005,414,1001,426,2051,1095
9523,94,9,18,16,11,16,1005,464,1001,476,2051,1231
9524,61,26,56,19,11,6,951,404,1001,426,2051,1095
9525,109,27,11,21,11,16,1005,464,1001,476,2051,1231
9526,69,16,49,17,11,6,951,404,1001,426,2051,1095
9527,48,58,65,17,11,6,951,404,1001,426,2051,1095
9528,77,89,0,20,11,16,1005,464,1001,476,2051,1231
9529,66,26,80,19,11,6,951,404,1001,426,2051,1095
9530,108,45,105,21,11,16,1005,464,1001,476,2051,1231
9531,99,60,30,16,11,16,1005,464,1001,476,2051,1231
9532,82,56,50,19,11,6,951,404,1001,426,2051,1095
9533,82,72,73,19,11,6,951,404,1001,426,2051,1095
9534,0,70,54,17,11,6,951,404,1001,426,2051,1095
9535,86,40,53,19,11,6,951,404,1001,426,2051,1095
9536,5,78,29,17,11,6,951,404,1001,426,2051,1095
9537,24,28,11,17,11,6,951,404,1001,426,2051,1095
9538,17,71,46,20,11,6,951,404,1001,426,2051,1095
9539,68,57,60,17,11,6,951,404,1001,426,2051,1095
9540,98,48,30,16,11,16,1005,464,1001,476,2051,1231
9541,39,31,2,17,11,6,951,404,1001,426,2051,1095
9542,106,0,19,18,11,16,1005,414,1001,426,2051,1095
9543,0,87,55,21,11,16,1005,414,1001,426,2051,1095
9544,59,87,44,16,11,16,1005,414,1001,426,2051,1095
9545,80,9,26,17,11,6,951,404,1001,426,2051,1095
9546,106,104,39,21,11,16,1005,464,1001,476,2051,1231
9547,49,97,105,17,11,16,1005,414,1001,426,2051,1095
9548,98,31,67,16,11,16,1005,464,1001,476,2051,1231
9549,71,41,51,21,11,6,951,404,1001,426,2051,1095
9550,22,0,77,17,11,6,951,404,1001,426,2051,1095
9551,82,62,60,19,11,6,951,404,1001,426,2051,1095
9552,20,38,56,19,11,6,951,404,1001,426,2051,1095
9553,83,20,73,20,11,6,951,404,1001,426,2051,1095
9554,86,0,35,18,11,6,951,404,1001,426,2051,1095
9555,108,100,105,21,11,16,1005,464,1001,476,2051,1231
9556,26,44,86,19,11,6,951,404,1001,426,2051,1095
9557,85,86,80,20,11,6,951,404,1001,426,2051,1095
9558,99,74,16,16,11,16,1005,464,1001,476,2051,1231
9559,17,25,52,20,11,6,951,404,1001,426,2051,1095
9560,102,108,19,21,11,16,1005,464,1001,476,2051,1231
9561,0,41,6,19,11,6,951,404,1001,426,2051,1095
9562,26,56,21,19,11,6,951,404,1001,426,2051,1095
9563,3,78,65,17,11,6,951,404,1001,426,2051,1095
9564,82,62,63,19,11,6,951,404,1001,426,2051,1095
9565,39,40,18,17,11,6,951,404,1001,426,2051,1095
9566,67,3,94,17,11,16,1005,414,1001,426,2051,1095
9567,39,74,18,17,11,6,951,404,1001,426,2051,1095
9568,51,22,80,21,11,6,951,404,1001,426,2051,1095
9569,58,24,25,17,11,6,951,404,1001,426,2051,1095
9570,92,83,61,20,11,16,1005,464,1001,476,2051,1231
9571,82,64,73,19,11,6,951,404,1001,426,2051,1095
9572,14,65,58,16,11,6,951,404,1001,426,2051,1095
9573,85,38,83,20,11,6,951,404,1001,426,2051,1095
9574,12,78,0,18,11,6,951,404,1001,426,2051,1095
9575,40,26,83,19,11,6,951,404,1001,426,2051,1095
9576,0,42,74,18,11,6,951,404,1001,426,2051,1095
9577,34,58,0,17,11,6,951,404,1001,426,2051,1095
9578,93,0,42,18,11,16,1005,414,1001,426,2051,1095
9579,102,104,66,21,11,16,1005,464,1001,476,2051,1231
9580,26,84,50,19,11,6,951,404,1001,426,2051,1095
9581,0,105,89,21,11,16,1005,464,1001,476,2051,1231
9582,0,68,94,17,11,16,1005,414,1001,426,2051,1095
9583,26,64,50,19,11,6,951,404,1001,426,2051,1095
9584,73,33,0,16,11,6,951,404,1001,426,2051,1095
9585,82,81,79,19,11,6,951,404,1001,426,2051,1095
9586,30,25,76,18,11,6,951,404,1001,426,2051,1095
9587,55,91,96,17,11,16,1005,414,1001,426,2051,1095
9588,39,79,0,19,11,6,951,404,1001,426,2051,1095
9589,39,29,3,17,11,6,951,404,1001,426,2051,1095
9590,65,47,27,20,11,6,951,404,1001,426,2051,1095
9591,26,84,9,19,11,6,951,404,1001,426,2051,1095
9592,51,86,0,19,11,6,951,404,1001,426,2051,1095
9593,60,2,99,17,11,16,1005,414,1001,426,2051,1095
9594,36,76,108,17,11,16,1005,414,1001,426,2051,1095
9595,12,14,55,20,11,6,951,404,1001,426,2051,1095
9596,30,71,28,18,11,6,951,404,1001,426,2051,1095
9597,86,19,26,19,11,6,951,404,1001,426,2051,1095
9598,108,70,106,21,11,16,1005,464,1001,476,2051,1231
9599,39,73,0,17,11,6,951,404,1001,426,2051,1095
9600,32,90,44,17,11,16,1005,414,1001,426,2051,1095
9601,38,0,86,17,11,6,951,404,1001,426,2051,1095
9602,83,51,73,20,11,6,951,404,1001,426,2051,1095
9603,83,20,63,20,11,6,951,404,1001,426,2051,1095
9604,9,90,65,17,11,16,1005,414,1001,426,2051,1095
9605,100,19,8,16,11,16,1005,464,1001,476,2051,1231
9606,78,0,11,18,11,6,951,404,1001,426,2051,1095
9607,10,26,71,19,11,6,951,404,1001,426,2051,1095
9608,108,99,68,21,11,16,1005,464,1001,476,2051,1231
9609,15,90,44,17,11,16,1005,414,1001,426,2051,1095
9610,38,18,79,20,11,6,951,404,1001,426,2051,1095
9611,10,22,56,19,11,6,951,404,1001,426,2051,1095
9612,6,112,0,18,11,6,951,404,1001,426,2051,1095
9613,65,6,74,20,11,6,951,404,1001,426,2051,1095
9614,17,42,7,20,11,6,951,404,1001,426,2051,1095
9615,0,72,73,21,11,6,951,404,1001,426,2051,1095
9616,67,50,95,17,11,16,1005,414,1001,426,2051,1095
9617,108,99,105,21,11,16,1005,464,1001,476,2051,1231
9618,109,46,70,21,11,16,1005,464,1001,476,2051,1231
9619,67,68,97,17,11,16,1005,414,1001,426,2051,1095
9620,8,72,63,17,11,6,951,404,1001,426,2051,1095
9621,4,78,29,16,11,6,951,404,1001,426,2051,1095
9622,86,13,81,19,11,6,951,404,1001,426,2051,1095
9623,6,28,91,18,11,16,1005,414,1001,426,2051,1095
9624,95,9,26,16,11,16,1005,464,1001,476,2051,1231
9625,97,19,3,16,11,16,1005,464,1001,476,2051,1231
9626,39,79,64,17,11,6,951,404,1001,426,2051,1095
9627,62,86,83,19,11,6,951,404,1001,426,2051,1095
9628,20,22,80,19,11,6,951,404,1001,426,2051,1095
9629,46,92,87,17,11,16,1005,414,1001,426,2051,1095
9630,39,9,30,17,11,6,951,404,1001,426,2051,1095
9631,68,84,40,17,11,6,951,404,1001,426,2051,1095
9632,8,44,86,17,11,6,951,404,1001,426,2051,1095
9633,83,51,0,21,11,6,951,404,1001,426,2051,1095
9634,8,49,75,17,11,6,951,404,1001,426,2051,1095
9635,57,38,0,20,11,6,951,404,1001,426,2051,1095
9636,45,26,56,19,11,6,951,404,1001,426,2051,1095
9637,0,75,98,17,11,16,1005,414,1001,426,2051,1095
9638,80,0,18,18,11,6,951,404,1001,426,2051,1095
9639,108,55,106,21,11,16,1005,464,1001,476,2051,1231
9640,19,42,7,18,11,6,951,404,1001,426,2051,1095
9641,95,73,20,16,11,16,1005,464,1001,476,2051,1231
9642,62,67,83,19,11,6,951,404,1001,426,2051,1095
9643,100,29,2,16,11,16,1005,464,1001,476,2051,1231
9644,95,9,53,16,11,16,1005,464,1001,476,2051,1231
9645,37,52,80,21,11,6,951,404,1001,426,2051,1095
9646,78,28,47,18,11,6,951,404,1001,426,2051,1095
9647,21,105,0,21,11,16,1005,464,1001,476,2051,1231
9648,80,40,81,17,11,6,951,404,1001,426,2051,1095
9649,78,27,91,18,11,16,1005,414,1001,426,2051,1095
9650,14,12,17,16,11,6,951,404,1001,426,2051,1095
9651,68,85,60,17,11,6,951,404,1001,426,2051,1095
9652,52,0,72,17,11,6,951,404,1001,426,2051,1095
9653,50,100,106,17,11,16,1005,414,1001,426,2051,1095
9654,8,66,73,17,11,6,951,404,1001,426,2051,1095
9655,99,32,8,16,11,16,1005,464,1001,476,2051,1231
9656,70,68,100,17,11,16,1005,414,1001,426,2051,1095
9657,43,26,0,19,11,6,951,404,1001,426,2051,1095
