# Version: 18.08.58.00
id,attack_time,recharge_time,full_auto,burst,fling_shot,fast_attack,aimed_shot,brawl,sneak_attack,multi_m,multi_r
258818,150,100,,,0,0,0,0,0,,
258819,150,100,,,0,0,0,0,0,,
258820,150,100,,,0,0,0,0,0,,
258821,150,100,,,0,0,0,0,0,,
259190,150,100,,,0,0,0,0,0,,
259191,150,100,,,0,0,0,0,0,,
259192,150,100,,,0,0,0,0,0,,
259193,150,100,,,0,0,0,0,0,,
259194,150,100,,,0,0,0,0,0,,
259195,150,100,,,0,0,0,0,0,,
259196,150,100,,,0,0,0,0,0,,
259197,150,100,,,0,0,0,0,0,,
259198,150,100,,,0,0,0,0,0,,
259199,150,100,,,0,0,0,0,0,,
259200,150,100,,,0,0,0,0,0,,
259201,150,100,,,0,0,0,0,0,,
259202,150,100,,,0,0,0,0,0,,
259203,150,100,,,0,0,0,0,0,,
259204,150,100,,,0,0,0,0,0,,
259205,150,100,,,0,0,0,0,0,,
259206,150,100,,,0,0,0,0,0,,
259207,150,100,,,0,0,0,0,0,,
259208,150,100,,,0,0,0,0,0,,
259209,150,100,,,0,0,0,0,0,,
259210,150,100,,,0,0,0,0,0,,
259211,150,100,,,0,0,0,0,0,,
259212,150,100,,,0,0,0,0,0,,
259213,150,100,,,0,0,0,0,0,,
259214,150,100,,,0,0,0,0,0,,
259318,150,100,,,0,0,0,0,0,,
259723,100,100,,,0,0,0,0,0,4,
259922,250,250,,,0,0,0,0,0,,
259925,150,100,,,0,0,0,0,0,,
259937,250,250,,,0,0,0,0,0,,
260242,100,100,,,0,0,0,0,0,,
260686,100,100,,1600,1,0,0,0,0,,
260687,100,100,,1600,1,0,0,0,0,,
260688,100,100,,1600,1,0,0,0,0,,
260700,100,100,5000,2500,0,0,0,0,0,,
260701,100,100,5000,2500,0,0,0,0,0,,
260702,100,100,5000,2500,0,0,0,0,0,,
260703,100,100,5000,2500,0,0,0,0,0,,
260704,100,100,5000,2500,0,0,0,0,0,,
260705,100,100,5000,2500,0,0,0,0,0,,
260706,100,100,5000,2500,0,0,0,0,0,,
260707,100,100,,2500,0,0,0,0,0,,
260708,100,100,,2500,0,0,0,0,0,,
260709,100,100,,2500,0,0,0,0,0,,
260710,100,100,,2500,0,0,0,0,0,,
260711,100,100,,2500,0,0,0,0,0,,
260712,100,100,,2500,0,0,0,0,0,,
260713,100,100,,2500,0,0,0,0,0,,
260714,100,100,,,0,0,1,0,0,,
260715,100,100,,,0,0,1,0,0,,
260716,100,100,,,0,0,1,0,0,,
260717,100,100,,,0,0,1,0,0,,
260718,100,100,,,0,0,1,0,0,,
260719,100,100,,,0,0,1,0,0,,
260720,100,100,,,0,0,1,0,0,,
260730,300,300,,,0,0,0,0,0,,
260731,300,300,,,0,0,0,0,0,,
260772,160,160,,,0,0,0,0,0,,
262508,150,150,,,0,0,0,0,0,5,
262509,150,150,,,0,0,0,0,0,166,
262510,150,150,,,0,0,0,0,0,664,
262511,150,150,,,0,0,0,0,0,828,
262512,150,150,,,0,0,0,0,0,1329,
262513,150,150,,,0,0,0,0,0,1493,
262514,150,150,,,0,0,0,0,0,1500,
262523,100,100,,,0,0,0,0,0,,6
262524,100,100,,,0,0,0,0,0,,199
262525,100,100,,,0,0,0,0,0,,797
262526,100,100,,,0,0,0,0,0,,993
262527,100,100,,,0,0,0,0,0,,1595
262528,100,100,,,0,0,0,0,0,,1792
262529,100,100,,,0,0,0,0,0,,1800
262532,150,150,,,0,0,0,0,0,,
262533,150,150,,,0,0,0,0,0,,
262534,150,150,,,0,0,0,0,0,,
262535,150,150,,,0,0,0,0,0,,
262536,150,150,,,0,0,0,0,0,,
262537,150,150,,,0,0,0,0,0,,
262538,150,150,,,0,0,0,0,0,,
262543,180,180,,,0,0,0,0,0,,
262544,180,180,,,0,0,0,0,0,,
262545,180,180,,,0,0,0,0,0,,
262546,180,180,,,0,0,0,0,0,,
262547,180,180,,,0,0,0,0,0,,
262548,180,180,,,0,0,0,0,0,,
262549,180,180,,,0,0,0,0,0,,
262558,200,200,,,0,0,0,0,0,,
262559,200,200,,,0,0,0,0,0,,
262560,200,200,,,0,0,0,0,0,,
262561,200,200,,,0,0,0,0,0,,
262562,200,200,,,0,0,0,0,0,,
262563,200,200,,,0,0,0,0,0,,
262564,200,200,,,0,0,0,0,0,,
262566,150,150,,,0,0,0,0,0,,
262567,150,150,,,0,0,0,0,0,,
262568,150,150,,,0,0,0,0,0,,
262569,150,150,,,0,0,0,0,0,,
262570,150,150,,,0,0,0,0,0,,
262571,150,150,,,0,0,0,0,0,,
262572,150,150,,,0,0,0,0,0,,
262611,150,150,,,0,0,0,0,0,5,
262612,150,150,,,0,0,0,0,0,166,
262613,150,150,,,0,0,0,0,0,664,
262614,150,150,,,0,0,0,0,0,828,
262615,150,150,,,0,0,0,0,0,1329,
262616,150,150,,,0,0,0,0,0,1493,
262617,150,150,,,0,0,0,0,0,1500,
262626,150,150,,,0,0,0,0,0,5,
262627,150,150,,,0,0,0,0,0,166,
262628,150,150,,,0,0,0,0,0,664,
262629,150,150,,,0,0,0,0,0,828,
262630,150,150,,,0,0,0,0,0,1329,
262631,150,150,,,0,0,0,0,0,1493,
262632,150,150,,,0,0,0,0,0,1500,
262633,150,150,,,0,0,0,0,0,5,
262634,150,150,,,0,0,0,0,0,166,
262635,150,150,,,0,0,0,0,0,664,
262636,150,150,,,0,0,0,0,0,828,
262637,150,150,,,0,0,0,0,0,1329,
262638,150,150,,,0,0,0,0,0,1493,
262639,150,150,,,0,0,0,0,0,1500,
262743,150,150,,,0,0,0,0,0,5,
262744,150,150,,,0,0,0,0,0,166,
262745,150,150,,,0,0,0,0,0,664,
262746,150,150,,,0,0,0,0,0,828,
262747,150,150,,,0,0,0,0,0,1329,
262748,150,150,,,0,0,0,0,0,1493,
262749,150,150,,,0,0,0,0,0,1500,
262750,150,150,,,0,0,0,0,0,5,
262751,150,150,,,0,0,0,0,0,166,
262752,150,150,,,0,0,0,0,0,664,
262753,150,150,,,0,0,0,0,0,828,
262754,150,150,,,0,0,0,0,0,1329,
262755,150,150,,,0,0,0,0,0,1493,
262756,150,150,,,0,0,0,0,0,1500,
262757,150,150,,,0,0,0,0,0,5,
262758,150,150,,,0,0,0,0,0,166,
262759,150,150,,,0,0,0,0,0,664,
262760,150,150,,,0,0,0,0,0,828,
262761,150,150,,,0,0,0,0,0,1329,
262762,150,150,,,0,0,0,0,0,1493,
262763,150,150,,,0,0,0,0,0,1500,
262764,150,150,,,0,0,0,0,0,5,
262765,150,150,,,0,0,0,0,0,166,
262766,150,150,,,0,0,0,0,0,664,
262767,150,150,,,0,0,0,0,0,828,
262768,150,150,,,0,0,0,0,0,1329,
262769,150,150,,,0,0,0,0,0,1493,
262770,150,150,,,0,0,0,0,0,1500,
262771,150,150,,,0,0,0,0,0,5,
262772,150,150,,,0,0,0,0,0,166,
262773,150,150,,,0,0,0,0,0,664,
262774,150,150,,,0,0,0,0,0,828,
262775,150,150,,,0,0,0,0,0,1329,
262776,150,150,,,0,0,0,0,0,1493,
262777,150,150,,,0,0,0,0,0,1500,
262778,150,150,,,0,0,0,0,0,5,
262779,150,150,,,0,0,0,0,0,166,
262780,150,150,,,0,0,0,0,0,664,
262781,150,150,,,0,0,0,0,0,828,
262782,150,150,,,0,0,0,0,0,1329,
262783,150,150,,,0,0,0,0,0,1493,
262784,150,150,,,0,0,0,0,0,1500,
262785,150,150,,,0,0,0,0,0,5,
262786,150,150,,,0,0,0,0,0,166,
262787,150,150,,,0,0,0,0,0,664,
262788,150,150,,,0,0,0,0,0,828,
262789,150,150,,,0,0,0,0,0,1329,
262790,150,150,,,0,0,0,0,0,1493,
262791,150,150,,,0,0,0,0,0,1500,
262792,150,150,,,0,0,0,0,0,5,
262793,150,150,,,0,0,0,0,0,166,
262794,150,150,,,0,0,0,0,0,664,
262795,150,150,,,0,0,0,0,0,828,
262796,150,150,,,0,0,0,0,0,1329,
262797,150,150,,,0,0,0,0,0,1493,
262798,150,150,,,0,0,0,0,0,1500,
262800,150,100,,,0,0,0,0,0,,
262801,150,100,,,0,0,0,0,0,,
262802,150,100,,,0,0,0,0,0,,
262811,150,100,,,0,0,0,0,0,,
263285,120,120,,,0,0,0,0,0,475,
263286,120,120,,,0,0,0,0,0,475,
263299,160,160,,,0,0,0,0,0,,
263831,430,130,0,0,1,0,0,0,0,5,5
264084,400,500,,,0,0,0,0,0,,
264853,150,150,,,0,0,0,0,0,,
264854,150,150,,,0,0,0,0,0,,
264855,150,150,,,0,0,0,0,0,,
264856,150,150,,,0,0,0,0,0,,
264857,150,150,,,0,0,0,0,0,,
264858,150,150,,,0,0,0,0,0,,
264859,150,150,,,0,0,0,0,0,,
264864,150,150,,,0,0,0,0,0,,
264865,150,150,,,0,0,0,0,0,,
264866,150,150,,,0,0,0,0,0,,
264867,150,150,,,0,0,0,0,0,,
264868,150,150,,,0,0,0,0,0,,
264869,150,150,,,0,0,0,0,0,,
264870,150,150,,,0,0,0,0,0,,
264871,150,150,,,1,0,0,0,0,,
264872,150,150,,,1,0,0,0,0,,
264873,150,150,,,1,0,0,0,0,,
264874,150,150,,,1,0,0,0,0,,
264875,150,150,,,1,0,0,0,0,,
264876,150,150,,,1,0,0,0,0,,
264877,150,150,,,1,0,0,0,0,,
264878,140,140,,,1,0,0,0,0,,
264879,140,140,,,1,0,0,0,0,,
264880,140,140,,,1,0,0,0,0,,
264881,140,140,,,1,0,0,0,0,,
264882,140,140,,,1,0,0,0,0,,
264883,140,140,,,1,0,0,0,0,,
264884,140,140,,,1,0,0,0,0,,
264885,140,140,,,1,0,0,0,0,,
264886,140,140,,,1,0,0,0,0,,
264887,140,140,,,1,0,0,0,0,,
264888,140,140,,,1,0,0,0,0,,
264889,140,140,,,1,0,0,0,0,,
264890,140,140,,,1,0,0,0,0,,
264891,140,140,,,1,0,0,0,0,,
264892,150,160,,,1,0,1,0,0,,
264893,150,160,,,1,0,1,0,0,,
264894,150,160,,,1,0,1,0,0,,
264895,150,160,,,1,0,1,0,0,,
264896,150,160,,,1,0,1,0,0,,
264897,150,160,,,1,0,1,0,0,,
264898,150,160,,,1,0,1,0,0,,
264901,120,120,,,0,0,0,1,0,6,
264902,120,120,,,0,0,0,1,0,182,
264903,120,120,,,0,0,0,1,0,730,
264904,120,120,,,0,0,0,1,0,910,
264905,120,120,,,0,0,0,1,0,1462,
264906,120,120,,,0,0,0,1,0,1642,
264907,120,120,,,0,0,0,1,0,1649,
264908,120,120,,,0,1,0,1,0,6,
264909,120,120,,,0,1,0,1,0,182,
264910,120,120,,,0,1,0,1,0,730,
264911,120,120,,,0,1,0,1,0,910,
264912,120,120,,,0,1,0,1,0,1462,
264913,120,120,,,0,1,0,1,0,1642,
264914,120,120,,,0,1,0,1,0,1649,
264915,120,120,,,0,1,0,1,0,6,
264916,120,120,,,0,1,0,1,0,182,
264917,120,120,,,0,1,0,1,0,730,
264918,120,120,,,0,1,0,1,0,910,
264919,120,120,,,0,1,0,1,0,1462,
264920,120,120,,,0,1,0,1,0,1642,
264921,120,120,,,0,1,0,1,0,1649,
264922,120,120,,,0,1,0,1,1,6,
264923,120,120,,,0,1,0,1,1,182,
264924,120,120,,,0,1,0,1,1,730,
264925,120,120,,,0,1,0,1,1,910,
264926,120,120,,,0,1,0,1,1,1462,
264927,120,120,,,0,1,0,1,1,1642,
264928,120,120,,,0,1,0,1,1,1649,
264929,120,120,,,0,1,0,1,1,6,
264930,120,120,,,0,1,0,1,1,182,
264931,120,120,,,0,1,0,1,1,730,
264932,120,120,,,0,1,0,1,1,910,
264933,120,120,,,0,1,0,1,1,1462,
264934,120,120,,,0,1,0,1,1,1642,
264935,120,120,,,0,1,0,1,1,1649,
264936,150,150,,,0,0,0,1,0,6,
264937,150,150,,,0,0,0,1,0,182,
264938,150,150,,,0,0,0,1,0,730,
264939,150,150,,,0,0,0,1,0,910,
264940,150,150,,,0,0,0,1,0,1462,
264941,150,150,,,0,0,0,1,0,1642,
264942,150,150,,,0,0,0,1,0,1649,
264943,150,150,,,0,0,0,1,0,6,
264944,150,150,,,0,0,0,1,0,182,
264945,150,150,,,0,0,0,1,0,730,
264946,150,150,,,0,0,0,1,0,910,
264947,150,150,,,0,0,0,1,0,1462,
264948,150,150,,,0,0,0,1,0,1642,
264949,150,150,,,0,0,0,1,0,1649,
264950,150,150,,,0,1,0,1,0,6,
264951,150,150,,,0,1,0,1,0,182,
264952,150,150,,,0,1,0,1,0,730,
264953,150,150,,,0,1,0,1,0,910,
264954,150,150,,,0,1,0,1,0,1462,
264955,150,150,,,0,1,0,1,0,1642,
264956,150,150,,,0,1,0,1,0,1649,
264957,150,150,,,0,1,0,1,0,6,
264958,150,150,,,0,1,0,1,0,182,
264959,150,150,,,0,1,0,1,0,730,
264960,150,150,,,0,1,0,1,0,910,
264961,150,150,,,0,1,0,1,0,1462,
264962,150,150,,,0,1,0,1,0,1642,
264963,150,150,,,0,1,0,1,0,1649,
264964,150,150,,,0,1,0,1,0,6,
264965,150,150,,,0,1,0,1,0,182,
264966,150,150,,,0,1,0,1,0,730,
264967,150,150,,,0,1,0,1,0,910,
264968,150,150,,,0,1,0,1,0,1462,
264969,150,150,,,0,1,0,1,0,1642,
264970,150,150,,,0,1,0,1,0,1649,
264971,140,140,,,0,1,0,1,0,6,
264972,140,140,,,0,1,0,1,0,182,
264973,140,140,,,0,1,0,1,0,730,
264974,140,140,,,0,1,0,1,0,910,
264975,140,140,,,0,1,0,1,0,1462,
264976,140,140,,,0,1,0,1,0,1642,
264977,140,140,,,0,1,0,1,0,1649,
264978,100,100,,,0,0,0,0,0,6,
264979,100,100,,,0,0,0,0,0,182,
264980,100,100,,,0,0,0,0,0,730,
264981,100,100,,,0,0,0,0,0,910,
264982,100,100,,,0,0,0,0,0,1462,
264983,100,100,,,0,0,0,0,0,1642,
264984,100,100,,,0,0,0,0,0,1649,
264985,100,100,,,0,0,0,0,0,6,
264986,100,100,,,0,0,0,0,0,182,
264987,100,100,,,0,0,0,0,0,730,
264988,100,100,,,0,0,0,0,0,910,
264989,100,100,,,0,0,0,0,0,1462,
264990,100,100,,,0,0,0,0,0,1642,
264991,100,100,,,0,0,0,0,0,1649,
264992,100,100,,,0,1,0,0,0,6,
264993,100,100,,,0,1,0,0,0,182,
264994,100,100,,,0,1,0,0,0,730,
264995,100,100,,,0,1,0,0,0,910,
264996,100,100,,,0,1,0,0,0,1462,
264997,100,100,,,0,1,0,0,0,1642,
264998,100,100,,,0,1,0,0,0,1649,
264999,100,100,,,0,1,0,0,0,6,
265000,100,100,,,0,1,0,0,0,182,
265001,100,100,,,0,1,0,0,0,730,
265002,100,100,,,0,1,0,0,0,910,
265003,100,100,,,0,1,0,0,0,1462,
265004,100,100,,,0,1,0,0,0,1642,
265005,100,100,,,0,1,0,0,0,1649,
265006,100,100,,,0,1,0,0,1,6,
265007,100,100,,,0,1,0,0,1,182,
265008,100,100,,,0,1,0,0,1,730,
265009,100,100,,,0,1,0,0,1,910,
265010,100,100,,,0,1,0,0,1,1462,
265011,100,100,,,0,1,0,0,1,1642,
265012,100,100,,,0,1,0,0,1,1649,
265013,100,100,,,0,1,0,0,1,6,
265014,100,100,,,0,1,0,0,1,182,
265015,100,100,,,0,1,0,0,1,730,
265016,100,100,,,0,1,0,0,1,910,
265017,100,100,,,0,1,0,0,1,1462,
265018,100,100,,,0,1,0,0,1,1642,
265019,100,100,,,0,1,0,0,1,1649,
265020,120,120,,,0,0,0,0,0,,6
265021,120,120,,,0,0,0,0,0,,182
265022,120,120,,,0,0,0,0,0,,730
265023,120,120,,,0,0,0,0,0,,910
265024,120,120,,,0,0,0,0,0,,1462
265025,120,120,,,0,0,0,0,0,,1642
265026,120,120,,,0,0,0,0,0,,1649
265027,120,120,,,0,0,0,0,0,,6
265028,120,120,,,0,0,0,0,0,,182
265029,120,120,,,0,0,0,0,0,,730
265030,120,120,,,0,0,0,0,0,,910
265031,120,120,,,0,0,0,0,0,,1462
265032,120,120,,,0,0,0,0,0,,1642
265033,120,120,,,0,0,0,0,0,,1649
265034,120,120,,,1,0,0,0,0,,6
265035,120,120,,,1,0,0,0,0,,182
265036,120,120,,,1,0,0,0,0,,730
265037,120,120,,,1,0,0,0,0,,910
265038,120,120,,,1,0,0,0,0,,1462
265039,120,120,,,1,0,0,0,0,,1642
265040,120,120,,,1,0,0,0,0,,1649
265041,120,120,,,1,0,0,0,0,,6
265042,120,120,,,1,0,0,0,0,,182
265043,120,120,,,1,0,0,0,0,,730
265044,120,120,,,1,0,0,0,0,,910
265045,120,120,,,1,0,0,0,0,,1462
265046,120,120,,,1,0,0,0,0,,1642
265047,120,120,,,1,0,0,0,0,,1649
265048,120,120,,4000,1,0,0,0,0,,6
265049,120,120,,4000,1,0,0,0,0,,182
265050,120,120,,4000,1,0,0,0,0,,730
265051,120,120,,4000,1,0,0,0,0,,910
265052,120,120,,4000,1,0,0,0,0,,1462
265053,120,120,,4000,1,0,0,0,0,,1642
265054,120,120,,4000,1,0,0,0,0,,1649
265055,120,120,,4000,1,0,0,0,0,,6
265056,120,120,,4000,1,0,0,0,0,,182
265057,120,120,,4000,1,0,0,0,0,,730
265058,120,120,,4000,1,0,0,0,0,,910
265059,120,120,,4000,1,0,0,0,0,,1462
265060,120,120,,4000,1,0,0,0,0,,1642
265061,120,120,,4000,1,0,0,0,0,,1649
265062,180,180,,,0,0,0,0,0,,
265063,180,180,,,0,0,0,0,0,,
265064,180,180,,,0,0,0,0,0,,
265065,180,180,,,0,0,0,0,0,,
265066,180,180,,,0,0,0,0,0,,
265067,180,180,,,0,0,0,0,0,,
265068,180,180,,,0,0,0,0,0,,
265069,180,180,,,0,0,0,0,0,,
265070,180,180,,,0,0,0,0,0,,
265071,180,180,,,0,0,0,0,0,,
265072,180,180,,,0,0,0,0,0,,
265073,180,180,,,0,0,0,0,0,,
265074,180,180,,,0,0,0,0,0,,
265075,180,180,,,0,0,0,0,0,,
265076,160,170,,4000,0,0,0,0,0,,
265077,160,170,,4000,0,0,0,0,0,,
265078,160,170,,4000,0,0,0,0,0,,
265079,160,170,,4000,0,0,0,0,0,,
265080,160,170,,4000,0,0,0,0,0,,
265081,160,170,,4000,0,0,0,0,0,,
265082,160,170,,4000,0,0,0,0,0,,
265083,160,160,,4000,0,0,0,0,0,,
265084,160,160,,4000,0,0,0,0,0,,
265085,160,160,,4000,0,0,0,0,0,,
265086,160,160,,4000,0,0,0,0,0,,
265087,160,160,,4000,0,0,0,0,0,,
265088,160,160,,4000,0,0,0,0,0,,
265089,160,160,,4000,0,0,0,0,0,,
265090,140,150,4500,4000,0,0,0,0,0,,
265091,140,150,4500,4000,0,0,0,0,0,,
265092,140,150,4500,4000,0,0,0,0,0,,
265093,140,150,4500,4000,0,0,0,0,0,,
265094,140,150,4500,4000,0,0,0,0,0,,
265095,140,150,4500,4000,0,0,0,0,0,,
265096,140,150,4500,4000,0,0,0,0,0,,
265097,140,140,4500,4000,0,0,0,0,0,,
265098,140,140,4500,4000,0,0,0,0,0,,
265099,140,140,4500,4000,0,0,0,0,0,,
265100,140,140,4500,4000,0,0,0,0,0,,
265101,140,140,4500,4000,0,0,0,0,0,,
265102,140,140,4500,4000,0,0,0,0,0,,
265103,140,140,4500,4000,0,0,0,0,0,,
265104,180,180,,,0,0,0,0,0,,
265105,180,180,,,0,0,0,0,0,,
265106,180,180,,,0,0,0,0,0,,
265107,180,180,,,0,0,0,0,0,,
265108,180,180,,,0,0,0,0,0,,
265109,180,180,,,0,0,0,0,0,,
265110,180,180,,,0,0,0,0,0,,
265111,180,180,,,0,0,0,0,0,,
265112,180,180,,,0,0,0,0,0,,
265113,180,180,,,0,0,0,0,0,,
265114,180,180,,,0,0,0,0,0,,
265115,180,180,,,0,0,0,0,0,,
265116,180,180,,,0,0,0,0,0,,
265117,180,180,,,0,0,0,0,0,,
265118,180,180,,,1,0,0,0,0,,
265119,180,180,,,1,0,0,0,0,,
265120,180,180,,,1,0,0,0,0,,
265121,180,180,,,1,0,0,0,0,,
265122,180,180,,,1,0,0,0,0,,
265123,180,180,,,1,0,0,0,0,,
265124,180,180,,,1,0,0,0,0,,
265125,170,170,,,1,0,0,0,0,,
265126,170,170,,,1,0,0,0,0,,
265127,170,170,,,1,0,0,0,0,,
265128,170,170,,,1,0,0,0,0,,
265129,170,170,,,1,0,0,0,0,,
265130,170,170,,,1,0,0,0,0,,
265131,170,170,,,1,0,0,0,0,,
265132,170,170,,,1,0,1,0,0,,
265133,170,170,,,1,0,1,0,0,,
265134,170,170,,,1,0,1,0,0,,
265135,170,170,,,1,0,1,0,0,,
265136,170,170,,,1,0,1,0,0,,
265137,170,170,,,1,0,1,0,0,,
265138,170,170,,,1,0,1,0,0,,
265139,160,160,,,1,0,1,0,0,,
265140,160,160,,,1,0,1,0,0,,
265141,160,160,,,1,0,1,0,0,,
265142,160,160,,,1,0,1,0,0,,
265143,160,160,,,1,0,1,0,0,,
265144,160,160,,,1,0,1,0,0,,
265145,160,160,,,1,0,1,0,0,,
265146,120,120,,,0,0,0,1,0,6,
265147,120,120,,,0,0,0,1,0,182,
265148,120,120,,,0,0,0,1,0,730,
265149,120,120,,,0,0,0,1,0,910,
265150,120,120,,,0,0,0,1,0,1462,
265151,120,120,,,0,0,0,1,0,1642,
265152,120,120,,,0,0,0,1,0,1649,
265153,120,120,,,0,0,0,0,0,,2
265154,120,120,,,0,0,0,0,0,,281
265155,120,120,,,0,0,0,0,0,,286
265156,120,120,,,0,0,0,0,0,,875
265157,120,120,,,0,0,0,0,0,,880
265158,120,120,,,0,0,0,0,0,,1469
265159,120,120,,,0,0,0,0,0,,1474
265160,120,120,,,0,0,0,0,0,,2
265161,120,120,,,0,0,0,0,0,,281
265162,120,120,,,0,0,0,0,0,,286
265163,120,120,,,0,0,0,0,0,,875
265164,120,120,,,0,0,0,0,0,,880
265165,120,120,,,0,0,0,0,0,,1469
265166,120,120,,,0,0,0,0,0,,1474
265167,120,120,,2500,0,0,0,0,0,,2
265168,120,120,,2500,0,0,0,0,0,,281
265169,120,120,,2500,0,0,0,0,0,,286
265170,120,120,,2500,0,0,0,0,0,,875
265171,120,120,,2500,0,0,0,0,0,,880
265172,120,120,,2500,0,0,0,0,0,,1469
265173,120,120,,2500,0,0,0,0,0,,1474
265174,120,120,,2500,0,0,0,0,0,,
265175,120,120,,2500,0,0,0,0,0,,
265176,120,120,,2500,0,0,0,0,0,,
265177,120,120,,2500,0,0,0,0,0,,
265178,120,120,,2500,0,0,0,0,0,,
265179,120,120,,2500,0,0,0,0,0,,
265180,120,120,,2500,0,0,0,0,0,,
265181,120,120,11000,2500,0,0,0,0,0,,2
265182,120,120,11000,2500,0,0,0,0,0,,281
265183,120,120,11000,2500,0,0,0,0,0,,286
265184,120,120,11000,2500,0,0,0,0,0,,875
265185,120,120,11000,2500,0,0,0,0,0,,880
265186,120,120,11000,2500,0,0,0,0,0,,1469
265187,120,120,11000,2500,0,0,0,0,0,,1474
265188,120,120,11000,2200,0,0,0,0,0,,
265189,120,120,11000,2200,0,0,0,0,0,,
265190,120,120,11000,2200,0,0,0,0,0,,
265191,120,120,11000,2200,0,0,0,0,0,,
265192,120,120,11000,2200,0,0,0,0,0,,
265193,120,120,11000,2200,0,0,0,0,0,,
265194,120,120,11000,2200,0,0,0,0,0,,
265195,150,150,,,0,0,0,1,0,,
265196,150,150,,,0,0,0,1,0,,
265197,150,150,,,0,0,0,1,0,,
265198,150,150,,,0,0,0,1,0,,
265199,150,150,,,0,0,0,1,0,,
265200,150,150,,,0,0,0,1,0,,
265201,150,150,,,0,0,0,1,0,,
265202,150,150,,,0,0,0,1,0,,
265203,150,150,,,0,0,0,1,0,,
265204,150,150,,,0,0,0,1,0,,
265205,150,150,,,0,0,0,1,0,,
265206,150,150,,,0,0,0,1,0,,
265207,150,150,,,0,0,0,1,0,,
265208,150,150,,,0,0,0,1,0,,
265209,150,150,,,0,1,0,1,0,,
265210,150,150,,,0,1,0,1,0,,
265211,150,150,,,0,1,0,1,0,,
265212,150,150,,,0,1,0,1,0,,
265213,150,150,,,0,1,0,1,0,,
265214,150,150,,,0,1,0,1,0,,
265215,150,150,,,0,1,0,1,0,,
265216,150,150,,,0,1,0,1,0,,
265217,150,150,,,0,1,0,1,0,,
265218,150,150,,,0,1,0,1,0,,
265219,150,150,,,0,1,0,1,0,,
265220,150,150,,,0,1,0,1,0,,
265221,150,150,,,0,1,0,1,0,,
265222,150,150,,,0,1,0,1,0,,
265223,140,140,,,0,1,0,1,0,,
265224,140,140,,,0,1,0,1,0,,
265225,140,140,,,0,1,0,1,0,,
265226,140,140,,,0,1,0,1,0,,
265227,140,140,,,0,1,0,1,0,,
265228,140,140,,,0,1,0,1,0,,
265229,140,140,,,0,1,0,1,0,,
265230,140,140,,,0,1,0,1,0,,
265231,140,140,,,0,1,0,1,0,,
265232,140,140,,,0,1,0,1,0,,
265233,140,140,,,0,1,0,1,0,,
265234,140,140,,,0,1,0,1,0,,
265235,140,140,,,0,1,0,1,0,,
265236,140,140,,,0,1,0,1,0,,
265237,200,200,,,0,0,0,1,0,,
265238,200,200,,,0,0,0,1,0,,
265239,200,200,,,0,0,0,1,0,,
265240,200,200,,,0,0,0,1,0,,
265241,200,200,,,0,0,0,1,0,,
265242,200,200,,,0,0,0,1,0,,
265243,200,200,,,0,0,0,1,0,,
265244,190,190,,,0,0,0,1,0,,
265245,190,190,,,0,0,0,1,0,,
265246,190,190,,,0,0,0,1,0,,
265247,190,190,,,0,0,0,1,0,,
265248,190,190,,,0,0,0,1,0,,
265249,190,190,,,0,0,0,1,0,,
265250,190,190,,,0,0,0,1,0,,
265251,190,190,,,0,1,0,1,0,,
265252,190,190,,,0,1,0,1,0,,
265253,190,190,,,0,1,0,1,0,,
265254,190,190,,,0,1,0,1,0,,
265255,190,190,,,0,1,0,1,0,,
265256,190,190,,,0,1,0,1,0,,
265257,190,190,,,0,1,0,1,0,,
265258,180,180,,,0,1,0,1,0,,
265259,180,180,,,0,1,0,1,0,,
265260,180,180,,,0,1,0,1,0,,
265261,180,180,,,0,1,0,1,0,,
265262,180,180,,,0,1,0,1,0,,
265263,180,180,,,0,1,0,1,0,,
265264,180,180,,,0,1,0,1,0,,
265265,170,170,,,0,1,0,1,0,,
265266,170,170,,,0,1,0,1,0,,
265267,170,170,,,0,1,0,1,0,,
265268,170,170,,,0,1,0,1,0,,
265269,170,170,,,0,1,0,1,0,,
265270,170,170,,,0,1,0,1,0,,
265271,170,170,,,0,1,0,1,0,,
265272,170,170,,,0,1,0,1,0,,
265273,170,170,,,0,1,0,1,0,,
265274,170,170,,,0,1,0,1,0,,
265275,170,170,,,0,1,0,1,0,,
265276,170,170,,,0,1,0,1,0,,
265277,170,170,,,0,1,0,1,0,,
265278,170,170,,,0,1,0,1,0,,
265279,200,200,,,0,0,0,0,0,,
265280,200,200,,,0,0,0,0,0,,
265281,200,200,,,0,0,0,0,0,,
265282,200,200,,,0,0,0,0,0,,
265283,200,200,,,0,0,0,0,0,,
265284,200,200,,,0,0,0,0,0,,
265285,200,200,,,0,0,0,0,0,,
265286,190,190,,,0,0,0,0,0,,
265287,190,190,,,0,0,0,0,0,,
265288,190,190,,,0,0,0,0,0,,
265289,190,190,,,0,0,0,0,0,,
265290,190,190,,,0,0,0,0,0,,
265291,190,190,,,0,0,0,0,0,,
265292,190,190,,,0,0,0,0,0,,
265293,190,190,,,0,0,1,0,0,,
265294,190,190,,,0,0,1,0,0,,
265295,190,190,,,0,0,1,0,0,,
265296,190,190,,,0,0,1,0,0,,
265297,190,190,,,0,0,1,0,0,,
265298,190,190,,,0,0,1,0,0,,
265299,190,190,,,0,0,1,0,0,,
